"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5040","0","99.6","44.7","0.6","157"
"","Haryana","6005","0","110.4","67.6","-0.1","534"
"","Rajasthan","9814","0","212.6","80.3","1.5","279"
"","Delhi","3234","0","57.5","44.6","0.1","329"
"","UP","10840","1340","230.4","111.3","-0.5","320"
"","Uttarakhand","1734","150","33.6","24.6","1.5","220"
"","HP","1365","0","25.4","19.9","0.4","124"
"","J&K","1938","485","40.1","34.5","-0.9","219"
"","Chandigarh","194","0","3.4","3.5","0.3","23"
"WR","Chhattisgarh","3165","96","69.0","29.3","0.9","227"
"","Gujarat","12489","13","264.1","66.4","0.2","334"
"","MP","10583","0","218.8","132.4","-3.5","220"
"","Maharashtra","18746","20","394.6","105.4","0.3","411"
"","Goa","416","0","8.4","8.0","-0.2","40"
"","DD","257","0","4.8","5.3","-0.5","36"
"","DNH","666","0","15.4","15.4","0.0","0"
"","Essar steel","282","0","5.7","5.2","0.5","142"
"SR","Andhra Pradesh","6450","0","122.9","20.7","1.1","1017"
"","Telangana","5687","0","131.3","82.8","0.9","217"
"","Karnataka","7457","800","159.6","36.8","0.6","453"
"","Kerala","3210","75","63.2","42.5","2.0","161"
"","Tamil Nadu","11730","0","230.5","89.3","1.1","419"
"","Pondy","285","0","5.6","5.7","0.0","25"
"ER","Bihar","3352","150","64.8","60.0","-0.4","298"
"","DVC","2504","0","57.7","-13.0","-0.8","402"
"","Jharkhand","1005","98","23.1","10.6","0.1","115"
"","Odisha","3392","0","59.5","20.1","0.9","398"
"","West Bengal","6434","0","120.7","24.8","0.6","365"
"","Sikkim","119","0","1.7","0.9","0.7","25"
"NER","Arunachal Pradesh","102","2","1.9","1.5","0.4","40"
"","Assam","1295","27","20.8","14.7","1.6","181"
"","Manipur","150","1","2.3","2.4","-0.1","26"
"","Meghalaya","324","1","5.1","4.5","-0.3","50"
"","Mizoram","89","1","1.4","1.2","0.2","31"
"","Nagaland","108","2","1.8","1.6","0.2","29"
"","Tripura","213","2","2.9","-0.4","1.3","65"
