"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5050","0","111.4","25.8","0.1","127","0.0"
"","Haryana","5526","0","103.7","67.8","0.4","201","0.0"
"","Rajasthan","10888","0","215.8","54.8","0.9","267","0.0"
"","Delhi","3012","0","57.3","45.9","0.2","228","0.0"
"","UP","12991","0","260.7","109.2","0.9","373","0.0"
"","Uttarakhand","1569","0","29.8","19.7","-0.3","103","0.0"
"","HP","1378","0","25.3","14.7","0.6","177","0.0"
"","J&K","2150","538","41.8","35.9","-2.3","84","9.8"
"","Chandigarh","159","0","2.9","2.8","0.1","22","0.0"
"WR","Chhattisgarh","3602","0","75.5","16.2","-2.5","251","0.0"
"","Gujarat","11625","0","257.6","108.8","5.8","598","0.0"
"","MP","12541","0","252.9","165.6","-3.0","418","0.0"
"","Maharashtra","20340","0","419.7","134.6","-6.6","549","0.0"
"","Goa","444","0","9.4","10.0","-1.1","44","0.0"
"","DD","264","0","5.4","4.8","0.6","71","0.0"
"","DNH","588","0","13.2","13.0","0.2","80","0.0"
"","Essar steel","588","0","12.7","12.9","-0.2","270","0.0"
"SR","Andhra Pradesh","8712","0","190.6","68.5","2.1","640","0.0"
"","Telangana","8718","0","190.6","95.5","1.6","470","0.0"
"","Karnataka","10725","0","215.5","67.3","1.0","582","0.0"
"","Kerala","3511","0","70.3","48.1","1.2","287","0.4"
"","Tamil Nadu","13292","0","283.3","144.4","1.4","524","0.0"
"","Pondy","339","0","7.0","7.2","-0.2","28","0.0"
"ER","Bihar","4269","0","72.9","71.4","-0.8","460","0.0"
"","DVC","2880","0","61.7","-12.7","0.5","396","0.8"
"","Jharkhand","1164","0","24.2","15.6","-0.4","169","0.0"
"","Odisha","4755","0","96.5","42.4","2.7","267","0.0"
"","West Bengal","6409","0","105.8","20.6","1.1","309","0.0"
"","Sikkim","87","0","1.1","1.3","-0.2","18","0.0"
"NER","Arunachal Pradesh","112","2","2.1","2.0","0.0","20","0.0"
"","Assam","1445","24","24.2","18.6","1.5","129","0.7"
"","Manipur","176","2","2.5","2.4","0.1","34","0.0"
"","Meghalaya","286","0","5.1","3.2","-0.1","24","0.0"
"","Mizoram","86","3","1.8","1.1","0.2","11","0.0"
"","Nagaland","124","3","2.2","1.7","0.2","25","0.0"
"","Tripura","223","1","3.7","1.9","0.2","41","0.0"
