"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10975","0","252.4","143.1","-0.3","104","0.0"
"","Haryana","8006","0","167.1","137.0","0.3","160","0.0"
"","Rajasthan","9556","0","214.8","68.9","0.7","466","0.0"
"","Delhi","5049","0","106.4","84.6","-0.6","189","0.1"
"","UP","16239","0","336.5","175.4","-0.6","206","0.0"
"","Uttarakhand","1803","0","39.1","16.5","0.8","109","0.0"
"","HP","1413","0","30.2","-0.9","3.0","279","0.0"
"","J&K","2086","522","42.0","20.5","-2.6","117","10.0"
"","Chandigarh","299","0","5.9","6.3","-0.4","8","0.0"
"WR","Chhattisgarh","3338","133","76.2","19.5","0.1","299","0.5"
"","Gujarat","13474","0","307.5","86.2","1.4","514","0.0"
"","MP","7449","0","163.0","82.9","0.9","554","0.0"
"","Maharashtra","18477","0","408.2","128.4","1.5","407","0.0"
"","Goa","403","0","8.6","8.8","-0.8","26","0.0"
"","DD","318","0","5.8","5.0","0.8","180","0.0"
"","DNH","791","0","18.6","17.2","1.4","86","0.0"
"","Essar steel","562","0","0.0","11.6","-11.6","248","0.0"
"SR","Andhra Pradesh","7986","0","177.2","21.3","-0.3","536","0.0"
"","Telangana","9525","0","200.0","63.9","-0.8","389","0.0"
"","Karnataka","8410","0","176.5","48.4","-2.0","547","0.0"
"","Kerala","3195","0","62.0","28.0","-0.1","534","0.0"
"","Tamil Nadu","14211","0","302.4","90.3","1.6","497","0.0"
"","Pondy","348","20","7.2","7.4","-0.2","41","0.1"
"ER","Bihar","4939","0","96.6","95.5","1.1","200","0.0"
"","DVC","2822","0","63.6","-27.5","6.8","250","0.8"
"","Jharkhand","1245","0","25.0","17.0","-0.2","85","0.0"
"","Odisha","4851","0","92.6","29.0","1.3","225","0.0"
"","West Bengal","8842","0","179.7","63.2","3.3","220","0.0"
"","Sikkim","95","0","1.1","1.4","-0.3","12","0.0"
"NER","Arunachal Pradesh","125","1","2.2","2.6","-0.3","6","0.0"
"","Assam","1703","150","33.0","27.7","1.2","209","1.5"
"","Manipur","181","1","2.3","2.4","-0.1","34","0.0"
"","Meghalaya","307","0","5.4","0.0","-0.1","8","0.0"
"","Mizoram","77","1","1.4","1.0","0.1","4","0.0"
"","Nagaland","118","1","2.3","1.8","0.1","24","0.0"
"","Tripura","272","4","4.6","3.7","0.5","61","0.0"
