"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6541","0","110.9","57.2","-0.8","211"
"","Haryana","6050","0","118.5","92.6","-0.8","172"
"","Rajasthan","9701","0","204.4","61.5","2.0","435"
"","Delhi","3303","0","60.1","49.7","-1.0","186"
"","UP","12670","0","275.2","101.3","1.1","369"
"","Uttarakhand","1817","0","34.0","19.4","-1.3","89"
"","HP","1361","0","24.7","17.2","0.6","103"
"","J&K","1896","474","40.6","34.7","-4.1","42"
"","Chandigarh","186","0","3.3","3.6","-0.3","14"
"WR","Chhattisgarh","3421","0","80.1","28.8","0.3","383"
"","Gujarat","13496","0","298.0","78.4","-1.4","786"
"","MP","10352","0","190.9","112.1","-3.2","144"
"","Maharashtra","21818","0","457.3","158.2","-0.7","435"
"","Goa","472","0","9.9","8.5","0.9","128"
"","DD","314","0","6.9","6.6","0.3","21"
"","DNH","742","0","16.9","16.9","0.1","29"
"","Essar steel","691","0","8.3","8.8","-0.4","151"
"SR","Andhra Pradesh","7117","0","158.8","26.8","2.8","500"
"","Telangana","8436","0","171.9","74.5","1.1","297"
"","Karnataka","9477","0","211.5","78.8","2.2","347"
"","Kerala","3630","0","66.8","53.8","2.2","489"
"","Tamil Nadu","13552","0","287.9","153.6","2.0","576"
"","Pondy","315","0","6.2","6.4","-0.2","33"
"ER","Bihar","3563","0","61.4","59.8","1.6","230"
"","DVC","2838","0","62.1","-37.9","-4.1","250"
"","Jharkhand","1124","0","21.2","15.9","1.0","150"
"","Odisha","3916","0","70.2","14.8","-0.7","350"
"","West Bengal","6919","0","119.2","20.2","0.4","310"
"","Sikkim","96","0","1.6","1.5","0.1","25"
"NER","Arunachal Pradesh","105","4","2.2","1.9","0.3","28"
"","Assam","1216","177","21.7","16.7","1.1","220"
"","Manipur","141","3","2.2","2.5","-0.3","16"
"","Meghalaya","276","0","5.7","4.8","0.0","48"
"","Mizoram","83","1","1.4","1.2","0.1","26"
"","Nagaland","113","3","1.8","1.8","-0.1","30"
"","Tripura","211","0","2.9","2.8","0.1","10"
