"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9687","0","206.7","111.8","-0.9","178","0.0"
"","Haryana","8309","130","176.3","124.4","1.1","301","0.8"
"","Rajasthan","9854","0","213.0","54.6","-0.1","381","0.0"
"","Delhi","5010","0","106.9","85.4","-0.9","133","0.0"
"","UP","17284","420","356.0","155.5","1.4","461","0.2"
"","Uttarakhand","1981","0","39.3","17.9","0.2","235","0.1"
"","HP","1354","0","28.2","0.6","3.8","229","0.0"
"","J&K","2012","503","37.9","17.4","-3.5","64","9.0"
"","Chandigarh","256","0","5.1","5.6","-0.5","19","0.0"
"WR","Chhattisgarh","3992","0","96.8","23.6","0.5","460","3.1"
"","Gujarat","17029","0","374.0","96.4","7.1","670","0.0"
"","MP","8865","0","193.7","78.4","-0.4","771","0.0"
"","Maharashtra","22602","0","487.3","149.7","4.5","2168","0.1"
"","Goa","425","0","11.5","6.9","2.2","64","0.0"
"","DD","343","0","7.1","6.0","1.2","126","0.0"
"","DNH","774","0","17.9","16.9","1.0","92","0.0"
"","Essar steel","500","0","10.6","10.5","0.1","248","0.0"
"SR","Andhra Pradesh","8497","0","182.5","56.3","1.1","625","0.0"
"","Telangana","10438","0","228.1","111.4","-0.2","295","0.0"
"","Karnataka","9551","0","203.3","53.0","-1.8","385","0.0"
"","Kerala","3496","0","69.9","44.5","0.4","186","0.0"
"","Tamil Nadu","14441","0","313.7","151.7","-1.8","400","0.0"
"","Pondy","357","15","7.7","7.6","0.1","46","0.1"
"ER","Bihar","5073","0","93.7","93.0","0.2","220","0.0"
"","DVC","2914","0","61.9","-30.4","7.3","225","0.0"
"","Jharkhand","1000","0","24.6","17.5","-0.2","56","0.0"
"","Odisha","4671","0","102.8","26.6","1.9","220","0.0"
"","West Bengal","8455","0","168.1","61.0","2.1","225","0.0"
"","Sikkim","84","0","1.0","1.1","-0.1","12","0.0"
"NER","Arunachal Pradesh","128","2","2.3","2.9","-0.6","8","0.0"
"","Assam","1712","89","30.4","23.0","1.4","234","1.2"
"","Manipur","188","2","2.4","2.4","0.0","59","0.0"
"","Meghalaya","279","0","4.7","-0.8","0.6","18","0.0"
"","Mizoram","82","1","1.6","0.9","0.3","10","0.0"
"","Nagaland","116","6","2.4","1.8","0.2","0","0.0"
"","Tripura","261","0","4.8","3.9","0.0","57","0.0"
