"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6420","0","135.3","64.8","-0.7","88","0.0"
"","Haryana","5986","0","112.1","67.9","4.3","548","0.6"
"","Rajasthan","8816","251","191.2","56.7","1.6","435","0.7"
"","Delhi","4687","0","97.1","82.0","-1.0","181","0.2"
"","UP","16002","0","334.9","137.4","4.1","788","0.0"
"","Uttarakhand","1732","0","35.3","14.8","1.2","332","0.0"
"","HP","1219","0","22.6","11.6","0.5","160","0.0"
"","J&K","2269","567","41.7","22.3","-1.8","275","9.9"
"","Chandigarh","480","0","5.7","4.7","1.0","262","0.0"
"WR","Chhattisgarh","3803","0","90.5","21.3","-1.5","99","0.0"
"","Gujarat","15458","0","347.0","158.2","6.3","565","0.0"
"","MP","8723","0","190.8","86.2","-3.8","530","0.0"
"","Maharashtra","22969","0","508.5","150.8","-0.2","594","0.0"
"","Goa","512","0","11.2","11.1","-0.4","49","0.0"
"","DD","309","0","7.1","6.9","0.2","49","0.0"
"","DNH","746","0","17.7","17.5","0.2","39","0.0"
"","Essar steel","223","0","3.7","4.0","-0.3","103","0.0"
"SR","Andhra Pradesh","8592","0","178.4","49.1","1.5","413","0.0"
"","Telangana","7129","0","154.1","44.3","-1.1","372","0.0"
"","Karnataka","9590","0","208.3","73.0","-2.6","355","0.0"
"","Kerala","3327","0","72.7","50.4","0.9","163","0.0"
"","Tamil Nadu","14180","0","321.0","151.1","-0.2","419","0.0"
"","Pondy","371","0","7.9","8.3","-0.4","18","0.0"
"ER","Bihar","4814","0","92.5","90.2","0.7","150","0.0"
"","DVC","3082","0","70.4","-53.6","1.4","220","0.4"
"","Jharkhand","1335","0","26.7","20.4","0.9","85","0.0"
"","Odisha","4518","0","92.3","40.8","0.4","225","0.0"
"","West Bengal","7957","0","170.2","56.4","1.4","225","0.0"
"","Sikkim","96","0","1.4","2.2","-0.8","15","0.0"
"NER","Arunachal Pradesh","119","7","2.1","2.4","-0.3","35","0.0"
"","Assam","1328","190","20.6","16.7","0.9","138","1.7"
"","Manipur","160","3","2.1","2.3","-0.3","6","0.0"
"","Meghalaya","251","0","3.9","2.5","-0.4","20","0.0"
"","Mizoram","77","2","1.5","1.1","0.0","2","0.0"
"","Nagaland","115","3","1.9","2.0","-0.2","13","0.0"
"","Tripura","227","18","2.7","3.2","-0.8","0","0.3"
