"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6014","0","126.0","62.7","0.7","207"
"","Haryana","7122","0","135.3","98.9","-1.8","110"
"","Rajasthan","9028","0","196.9","63.9","1.6","306"
"","Delhi","3870","0","78.1","63.6","0.5","165"
"","UP","12602","0","276.8","99.1","-0.1","391"
"","Uttarakhand","1838","0","36.4","18.7","1.0","128"
"","HP","1290","0","24.3","15.4","-0.9","169"
"","J&K","2010","502","34.6","28.3","-3.5","199"
"","Chandigarh","201","0","3.8","4.0","-0.1","33"
"WR","Chhattisgarh","3304","0","73.3","14.7","-3.0","200"
"","Gujarat","13356","19","295.2","70.4","-6.7","291"
"","MP","7617","0","165.5","96.6","-0.9","427"
"","Maharashtra","19887","0","421.5","130.1","1.4","388"
"","Goa","442","0","9.2","7.7","1.0","100"
"","DD","328","0","7.3","7.1","0.2","21"
"","DNH","771","0","17.7","17.9","-0.3","18"
"","Essar steel","382","0","6.5","6.8","-0.3","162"
"SR","Andhra Pradesh","7266","0","164.1","15.0","2.2","463"
"","Telangana","7547","0","156.1","75.4","1.4","282"
"","Karnataka","9232","0","206.4","68.8","8.6","646"
"","Kerala","3604","0","67.1","44.7","2.5","760"
"","Tamil Nadu","14005","0","306.5","148.3","1.5","712"
"","Pondy","324","0","7.1","6.9","0.2","43"
"ER","Bihar","3440","0","69.9","66.6","1.8","130"
"","DVC","2727","0","63.2","-25.9","0.5","180"
"","Jharkhand","1131","0","23.7","16.4","1.3","85"
"","Odisha","3930","0","73.3","16.5","0.6","200"
"","West Bengal","7860","0","143.4","35.7","1.4","210"
"","Sikkim","92","0","1.2","1.5","-0.3","10"
"NER","Arunachal Pradesh","113","2","2.2","2.1","0.1","32"
"","Assam","1535","49","27.5","19.1","2.8","178"
"","Manipur","112","5","2.0","1.7","0.3","26"
"","Meghalaya","250","3","4.5","1.8","0.6","62"
"","Mizoram","74","1","1.2","1.3","-0.1","13"
"","Nagaland","101","4","1.9","1.7","0.2","30"
"","Tripura","277","1","4.6","3.3","1.6","84"
