"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5396","0","106.1","25.2","-0.5","220","0.0"
"","Haryana","5985","0","120.3","67.2","2.2","324","0.0"
"","Rajasthan","12649","0","237.0","69.2","0.3","824","0.0"
"","Delhi","4120","0","66.5","50.0","-0.2","125","0.0"
"","UP","14449","0","291.5","111.5","-0.4","512","0.0"
"","Uttarakhand","1965","0","37.1","21.8","-0.4","230","0.0"
"","HP","1596","0","29.2","23.7","0.1","50","0.0"
"","J&K","2554","638","49.9","45.3","-0.5","187","11.8"
"","Chandigarh","206","0","3.2","3.1","0.1","223","0.0"
"WR","Chhattisgarh","3410","0","75.6","20.9","-0.4","749","0.0"
"","Gujarat","14982","0","309.6","75.2","3.1","604","0.0"
"","MP","13602","0","255.2","143.8","-1.0","565","0.0"
"","Maharashtra","19438","0","378.4","90.4","1.1","446","0.0"
"","Goa","462","0","8.9","8.2","0.0","24","0.0"
"","DD","288","0","6.6","5.9","0.7","50","0.0"
"","DNH","733","0","17.2","16.5","0.7","87","0.0"
"","Essar steel","551","0","11.2","10.4","0.8","307","0.0"
"SR","Andhra Pradesh","7771","0","160.5","55.6","-0.1","654","0.0"
"","Telangana","8582","0","178.0","75.9","1.1","529","0.0"
"","Karnataka","10082","0","192.1","67.0","-0.8","451","0.0"
"","Kerala","3255","0","64.0","55.9","-0.1","174","0.0"
"","Tamil Nadu","12210","0","261.0","129.1","-0.2","391","0.0"
"","Pondy","349","0","6.3","6.7","-0.4","27","0.0"
"ER","Bihar","4201","0","74.7","71.6","-1.1","460","0.0"
"","DVC","2985","0","64.7","-29.6","0.8","396","0.0"
"","Jharkhand","1226","0","26.9","18.4","1.8","169","0.0"
"","Odisha","3697","0","68.1","26.7","0.4","267","0.0"
"","West Bengal","5699","0","105.6","23.1","2.2","309","0.0"
"","Sikkim","97","0","1.4","1.8","-0.4","18","0.0"
"NER","Arunachal Pradesh","107","2","2.1","1.8","0.2","32","0.0"
"","Assam","1304","21","22.8","16.8","1.3","76","0.2"
"","Manipur","168","2","2.8","2.9","-0.1","20","0.0"
"","Meghalaya","336","0","6.4","6.1","-0.3","35","0.0"
"","Mizoram","89","3","1.8","1.2","0.3","20","0.0"
"","Nagaland","120","2","2.1","2.0","-0.1","12","0.0"
"","Tripura","221","1","3.8","1.2","0.1","34","0.0"
