"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9932","0","215.2","125.6","-1.5","122","0.0"
"","Haryana","7179","0","148.5","128.1","0.6","316","0.4"
"","Rajasthan","9888","0","217.3","73.0","1.4","569","0.0"
"","Delhi","4807","0","98.6","77.6","-1.8","116","0.0"
"","UP","15646","0","327.0","147.5","-1.7","427","0.0"
"","Uttarakhand","1930","0","41.5","18.6","1.2","124","0.1"
"","HP","1363","0","28.1","-1.3","1.9","142","0.5"
"","J&K","2165","541","36.5","19.3","-5.5","85","9.0"
"","Chandigarh","285","0","5.2","6.2","-1.0","-11","0.0"
"WR","Chhattisgarh","3470","0","76.6","10.8","-2.3","342","0.0"
"","Gujarat","15514","0","341.7","87.0","10.3","817","0.0"
"","MP","7166","0","155.0","73.9","-1.2","201","0.0"
"","Maharashtra","20426","0","446.7","135.9","-0.9","614","0.0"
"","Goa","403","0","14.4","9.2","1.5","72","0.0"
"","DD","349","0","7.9","6.8","1.1","116","0.0"
"","DNH","787","0","18.4","17.3","1.1","118","0.0"
"","Essar steel","539","0","10.8","10.7","0.1","183","0.0"
"SR","Andhra Pradesh","8682","0","191.6","27.4","0.3","500","0.0"
"","Telangana","10598","0","224.8","103.9","1.2","393","0.0"
"","Karnataka","10090","0","206.0","49.0","0.0","437","0.0"
"","Kerala","3316","250","67.9","35.5","0.4","363","1.0"
"","Tamil Nadu","14445","0","324.7","101.6","1.3","495","0.0"
"","Pondy","348","20","7.6","7.5","0.1","49","0.1"
"ER","Bihar","4758","0","78.9","81.8","-2.9","398","0.0"
"","DVC","2838","0","62.1","-26.3","1.0","402","1.3"
"","Jharkhand","1050","0","18.6","15.7","-0.9","198","0.0"
"","Odisha","5197","0","99.1","39.1","1.7","456","0.0"
"","West Bengal","8058","0","153.0","57.7","1.9","498","0.0"
"","Sikkim","89","0","1.2","1.2","-0.1","20","0.0"
"NER","Arunachal Pradesh","104","2","2.0","2.3","-0.3","30","0.0"
"","Assam","1754","67","32.9","26.9","1.1","92","1.1"
"","Manipur","176","2","2.3","2.5","-0.3","40","0.0"
"","Meghalaya","302","0","5.9","-0.4","0.4","38","0.0"
"","Mizoram","79","1","1.5","1.0","0.1","19","0.0"
"","Nagaland","115","1","2.4","1.8","0.2","24","0.0"
"","Tripura","278","0","3.9","4.3","-0.5","47","0.0"
