"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8640","0","181.1","104.6","-1.7","85","0.0"
"","Haryana","7620","0","155.8","129.6","3.6","391","0.3"
"","Rajasthan","7247","0","156.2","51.5","-0.2","313","0.0"
"","Delhi","5400","0","114.9","93.5","-1.8","146","0.1"
"","UP","17318","140","365.5","166.7","1.2","504","0.0"
"","Uttarakhand","2102","0","45.1","14.7","0.7","281","0.0"
"","HP","1355","0","25.8","1.8","2.4","258","0.1"
"","J&K","2312","578","34.6","13.9","-4.7","475","8.2"
"","Chandigarh","307","0","5.7","6.1","-0.4","29","0.0"
"WR","Chhattisgarh","3499","0","77.0","15.7","-1.0","141","0.0"
"","Gujarat","14707","0","322.2","139.2","1.2","456","0.0"
"","MP","7073","0","150.3","48.5","-2.0","307","0.0"
"","Maharashtra","18543","0","408.9","129.5","-4.0","684","0.0"
"","Goa","485","0","10.3","8.7","0.9","86","0.0"
"","DD","327","0","7.3","6.5","0.9","65","0.0"
"","DNH","733","0","16.6","16.0","0.6","61","0.0"
"","Essar steel","306","0","5.0","5.6","-0.6","193","0.0"
"SR","Andhra Pradesh","7861","0","167.3","27.6","6.4","916","0.0"
"","Telangana","7133","0","149.9","66.8","1.3","700","0.0"
"","Karnataka","8829","0","183.3","64.8","0.5","455","0.0"
"","Kerala","3299","0","63.2","41.2","0.3","238","0.0"
"","Tamil Nadu","14586","0","322.4","124.4","2.8","879","0.0"
"","Pondy","356","0","7.6","7.7","-0.1","36","0.1"
"ER","Bihar","4736","0","91.3","88.9","0.4","50","0.0"
"","DVC","3099","0","69.1","-32.4","0.1","220","0.0"
"","Jharkhand","1065","0","23.2","17.5","0.1","40","0.0"
"","Odisha","4128","0","76.0","40.7","-0.1","250","0.0"
"","West Bengal","8164","0","162.6","41.3","3.9","350","0.0"
"","Sikkim","88","0","1.3","1.5","-0.2","20","0.0"
"NER","Arunachal Pradesh","118","4","2.4","2.8","-0.5","15","0.0"
"","Assam","1655","124","30.9","25.8","0.6","176","1.4"
"","Manipur","170","2","2.0","2.5","-0.5","13","0.0"
"","Meghalaya","311","0","5.5","0.9","-0.1","140","0.0"
"","Mizoram","79","3","1.7","0.7","0.3","9","0.0"
"","Nagaland","122","2","2.2","2.0","0.0","29","0.0"
"","Tripura","254","2","5.4","4.2","0.3","44","0.0"
