"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3979","0","80.1","56.5","-0.4","134"
"","Haryana","5317","0","99.5","78.6","-1.6","266"
"","Rajasthan","8993","0","194.4","58.9","2.6","327"
"","Delhi","3226","0","60.4","49.8","1.2","316"
"","UP","10501","1305","228.2","97.5","0.6","365"
"","Uttarakhand","1704","0","32.7","21.7","1.9","169"
"","HP","1412","0","25.8","16.2","1.6","162"
"","J&K","2059","515","39.1","29.6","-0.6","215"
"","Chandigarh","182","0","3.3","3.2","0.3","26"
"WR","Chhattisgarh","3221","96","75.7","23.1","-3.0","47"
"","Gujarat","13193","0","292.0","73.4","0.3","398"
"","MP","7687","0","165.6","108.6","-2.7","122"
"","Maharashtra","19304","4","417.8","128.0","0.6","656"
"","Goa","447","0","9.6","8.4","0.6","87"
"","DD","304","0","6.8","6.5","0.4","66"
"","DNH","718","0","15.2","16.8","-1.6","10"
"","Essar steel","598","0","12.4","11.1","1.3","205"
"SR","Andhra Pradesh","6919","0","154.6","14.6","3.6","400"
"","Telangana","6415","0","145.4","104.8","-0.4","194"
"","Karnataka","8694","1200","199.3","47.0","4.5","527"
"","Kerala","3615","0","73.5","48.0","2.5","225"
"","Tamil Nadu","14449","0","318.4","141.8","2.5","543"
"","Pondy","332","0","7.1","7.3","-0.2","39"
"ER","Bihar","2997","150","57.1","52.0","2.8","225"
"","DVC","2562","0","58.7","-21.2","1.8","185"
"","Jharkhand","1034","0","22.8","9.0","2.3","150"
"","Odisha","3982","0","79.0","20.0","0.9","165"
"","West Bengal","6987","0","144.6","35.7","1.3","175"
"","Sikkim","115","0","1.0","1.3","-0.2","25"
"NER","Arunachal Pradesh","108","2","1.9","1.5","0.4","28"
"","Assam","1343","43","22.1","15.1","2.8","219"
"","Manipur","146","2","2.3","2.0","0.3","26"
"","Meghalaya","282","0","4.9","4.1","-0.2","78"
"","Mizoram","79","1","1.4","0.9","0.4","34"
"","Nagaland","98","1","2.0","1.5","0.4","25"
"","Tripura","222","8","3.5","1.1","0.6","51"
