"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8726","0","189.6","72.8","-0.7","48","0.0"
"","Haryana","8153","330","174.2","94.7","2.0","442","1.4"
"","Rajasthan","10877","0","230.2","75.4","3.7","511","2.2"
"","Delhi","6343","10","128.5","97.7","-0.7","248","0.1"
"","UP","18846","370","382.2","172.3","-0.7","240","0.0"
"","Uttarakhand","2047","0","42.0","19.6","1.0","292","0.0"
"","HP","1394","6","28.2","11.1","1.5","167","0.1"
"","J&K","1837","459","32.5","22.2","-8.6","0","8.2"
"","Chandigarh","336","0","6.5","6.1","0.4","69","0.0"
"WR","Chhattisgarh","3606","0","84.9","20.8","1.0","269","0.5"
"","Gujarat","16427","0","360.3","125.8","7.4","559","0.0"
"","MP","8757","0","200.0","105.6","0.0","339","0.0"
"","Maharashtra","23755","0","517.3","156.0","0.0","352","0.0"
"","Goa","482","0","10.9","10.2","0.1","25","0.0"
"","DD","340","0","7.6","7.1","0.6","86","0.0"
"","DNH","777","0","18.3","17.6","0.7","59","0.0"
"","Essar steel","402","0","7.5","8.0","-0.5","123","0.0"
"SR","Andhra Pradesh","9185","0","188.2","66.2","-0.9","441","0.0"
"","Telangana","7752","0","162.7","72.0","-0.6","345","0.0"
"","Karnataka","8075","0","172.7","45.4","-4.1","426","0.0"
"","Kerala","3469","0","67.0","43.9","0.7","259","0.0"
"","Tamil Nadu","15089","0","328.1","110.8","-1.5","513","0.0"
"","Pondy","359","0","7.9","8.3","-0.5","67","0.0"
"ER","Bihar","4848","0","86.8","86.5","-2.5","250","0.0"
"","DVC","3155","0","73.2","-47.2","-0.5","500","0.0"
"","Jharkhand","1073","0","18.4","14.5","-1.3","200","0.0"
"","Odisha","4739","0","95.4","41.1","-1.3","350","0.0"
"","West Bengal","8676","0","177.3","50.7","3.3","400","0.0"
"","Sikkim","83","0","0.9","1.4","-0.5","5","0.0"
"NER","Arunachal Pradesh","123","2","2.3","2.3","-0.1","52","0.0"
"","Assam","1608","78","27.2","21.6","1.8","204","1.1"
"","Manipur","165","4","2.1","2.0","0.1","29","0.0"
"","Meghalaya","296","4","5.8","-0.2","0.7","43","0.0"
"","Mizoram","83","2","1.7","1.1","0.3","19","0.0"
"","Nagaland","107","7","1.9","2.0","-0.2","21","0.1"
"","Tripura","262","14","4.1","4.2","0.0","37","0.1"
