"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11929","0","262.6","147.6","-1.5","116","0.0"
"","Haryana","9739","0","210.1","155.2","-0.4","204","0.0"
"","Rajasthan","10815","0","239.7","60.3","2.2","530","0.0"
"","Delhi","6570","0","127.8","108.4","1.1","208","0.0"
"","UP","15858","890","318.3","152.1","0.8","760","6.3"
"","Uttarakhand","1985","0","43.9","14.9","0.6","251","0.0"
"","HP","1389","0","29.8","-1.2","1.0","403","0.0"
"","J&K","2116","529","42.0","19.9","0.6","411","10.0"
"","Chandigarh","286","0","5.9","6.8","-0.9","9","0.0"
"WR","Chhattisgarh","3845","0","87.3","27.1","0.3","424","0.0"
"","Gujarat","15302","0","344.5","82.2","4.2","436","0.0"
"","MP","8168","0","174.2","77.0","0.0","596","0.0"
"","Maharashtra","18118","0","403.7","122.5","-0.8","479","0.0"
"","Goa","541","0","11.6","10.9","0.1","57","0.0"
"","DD","336","0","7.6","7.1","0.5","50","0.0"
"","DNH","798","0","18.7","18.9","-0.2","36","0.0"
"","Essar steel","464","0","9.1","8.8","0.3","278","0.0"
"SR","Andhra Pradesh","8785","0","185.9","15.8","1.5","673","0.0"
"","Telangana","7846","0","166.6","66.9","1.1","708","0.0"
"","Karnataka","10147","0","188.8","47.1","0.8","626","0.0"
"","Kerala","3339","0","66.1","53.9","2.7","299","0.0"
"","Tamil Nadu","14840","0","327.8","146.2","0.8","711","0.0"
"","Pondy","382","0","8.2","8.5","-0.2","36","0.0"
"ER","Bihar","4110","0","76.5","75.0","-2.3","30","0.0"
"","DVC","3005","0","65.0","-38.8","0.2","150","0.0"
"","Jharkhand","1000","0","22.8","15.7","-1.2","20","0.0"
"","Odisha","4403","0","89.5","37.6","4.0","400","0.0"
"","West Bengal","8021","0","168.6","66.6","2.2","450","0.0"
"","Sikkim","93","0","1.1","1.3","-0.2","20","0.0"
"NER","Arunachal Pradesh","124","2","2.2","2.4","-0.3","30","0.0"
"","Assam","1634","122","27.1","20.5","0.8","86","3.5"
"","Manipur","163","4","2.6","2.3","0.3","23","0.0"
"","Meghalaya","324","0","6.4","0.2","0.5","45","0.0"
"","Mizoram","87","1","1.7","1.3","0.2","8","0.0"
"","Nagaland","126","3","2.2","2.1","-0.3","31","0.0"
"","Tripura","259","2","4.6","4.2","-0.3","43","0.0"
