"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6174","0","136.8","39.9","-0.7","109","0.0"
"","Haryana","6484","425","126.0","105.3","0.9","244","1.0"
"","Rajasthan","9250","0","202.8","51.2","0.2","393","0.0"
"","Delhi","4266","0","88.4","66.5","-1.5","79","0.0"
"","UP","16322","260","345.2","158.4","0.3","223","0.3"
"","Uttarakhand","1898","0","38.6","15.6","0.3","83","0.0"
"","HP","1337","0","26.1","5.8","1.3","234","0.1"
"","J&K","1937","484","38.6","25.0","-3.4","133","8.9"
"","Chandigarh","222","0","4.3","5.2","-0.9","-5","0.0"
"WR","Chhattisgarh","4390","0","99.3","33.9","-1.7","318","0.0"
"","Gujarat","17050","0","383.9","121.4","3.4","734","0.0"
"","MP","9078","0","197.4","83.0","3.4","420","0.0"
"","Maharashtra","22244","41","488.8","182.6","1.2","654","0.3"
"","Goa","460","0","12.3","9.5","-0.3","151","0.0"
"","DD","313","0","7.0","5.3","1.7","101","0.0"
"","DNH","794","0","18.6","17.5","1.1","177","0.0"
"","Essar steel","520","0","10.9","10.6","0.3","253","0.0"
"SR","Andhra Pradesh","7846","0","170.5","57.6","2.7","603","0.0"
"","Telangana","9620","0","209.0","92.2","2.6","474","0.0"
"","Karnataka","8612","0","167.6","38.8","-0.3","527","0.0"
"","Kerala","3500","0","70.8","44.0","0.9","174","0.0"
"","Tamil Nadu","13814","0","314.2","173.6","3.1","1217","0.0"
"","Pondy","358","10","7.5","7.5","0.0","49","0.1"
"ER","Bihar","5015","0","101.8","98.8","0.6","80","0.0"
"","DVC","2785","0","58.5","-21.5","5.2","450","0.0"
"","Jharkhand","1000","0","25.1","16.6","1.0","140","0.0"
"","Odisha","4742","0","96.7","28.1","5.3","850","0.0"
"","West Bengal","8596","0","179.0","72.1","3.0","350","0.0"
"","Sikkim","86","0","1.1","0.2","0.9","60","0.0"
"NER","Arunachal Pradesh","128","3","2.3","2.5","-0.1","49","0.0"
"","Assam","1698","87","30.0","23.6","1.5","193","1.2"
"","Manipur","165","5","2.4","2.3","0.1","31","0.0"
"","Meghalaya","300","0","5.3","1.4","-0.1","58","0.0"
"","Mizoram","77","4","1.6","0.8","0.5","25","0.0"
"","Nagaland","125","4","2.1","1.6","0.2","47","0.0"
"","Tripura","281","3","4.6","3.9","0.1","115","0.0"
