"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8980","0","204.8","143.3","-0.7","164","0.0"
"","Haryana","7012","0","134.5","118.4","0.6","161","0.0"
"","Rajasthan","7240","0","149.5","66.5","2.1","407","0.0"
"","Delhi","4494","0","90.4","76.3","-0.7","192","0.0"
"","UP","16196","0","304.4","142.0","0.7","650","0.0"
"","Uttarakhand","1580","0","32.5","7.4","-1.0","189","0.0"
"","HP","1132","0","23.8","-5.2","2.9","310","0.0"
"","J&K","1818","455","38.3","14.6","-2.2","231","9.1"
"","Chandigarh","261","0","5.0","5.7","-0.7","32","0.0"
"WR","Chhattisgarh","3085","0","71.4","7.2","-1.5","163","0.0"
"","Gujarat","9523","0","218.8","38.2","4.3","250","0.0"
"","MP","6394","0","137.9","76.2","0.5","178","0.0"
"","Maharashtra","15649","0","355.6","100.9","2.2","350","0.0"
"","Goa","383","0","7.9","7.7","-0.4","50","0.0"
"","DD","247","0","5.7","6.0","-0.3","38","0.0"
"","DNH","661","0","15.1","15.7","-0.7","15","0.0"
"","Essar steel","497","0","9.7","9.0","0.7","70","0.0"
"SR","Andhra Pradesh","6761","0","143.8","31.4","3.6","547","0.0"
"","Telangana","6459","0","137.1","70.0","-2.1","528","0.0"
"","Karnataka","7104","0","159.4","62.4","2.3","649","0.0"
"","Kerala","2987","0","55.3","43.4","1.2","193","0.0"
"","Tamil Nadu","12747","0","289.3","114.6","-0.8","786","0.0"
"","Pondy","333","0","6.9","7.7","-0.7","39","0.0"
"ER","Bihar","3674","0","68.3","67.7","-1.1","325","0.7"
"","DVC","2759","0","59.3","-29.4","0.0","365","0.0"
"","Jharkhand","976","0","19.0","16.5","-2.6","125","0.0"
"","Odisha","4011","0","76.8","24.5","2.7","315","0.0"
"","West Bengal","7168","0","136.6","38.5","2.9","398","0.0"
"","Sikkim","52","0","1.7","1.3","0.4","20","0.0"
"NER","Arunachal Pradesh","113","3","1.7","3.0","-1.3","6","0.0"
"","Assam","1493","74","26.6","19.5","2.1","116","1.3"
"","Manipur","123","2","1.9","2.2","-0.3","7","0.0"
"","Meghalaya","233","0","4.8","0.9","-0.6","35","0.0"
"","Mizoram","68","3","1.2","1.5","-0.5","23","0.0"
"","Nagaland","109","1","1.9","2.4","-0.6","18","0.0"
"","Tripura","242","1","3.7","3.6","-1.2","23","0.1"
