"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5284","0","103.5","62.3","1.4","289"
"","Haryana","6373","0","110.3","90.4","-1.0","186"
"","Rajasthan","7909","0","172.0","70.2","1.9","272"
"","Delhi","3870","0","78.5","65.3","-1.1","147"
"","UP","15265","0","278.0","103.6","0.4","670"
"","Uttarakhand","1713","0","33.3","18.4","-0.2","93"
"","HP","1264","0","144.9","10.7","1.3","122"
"","J&K","1950","487","41.4","27.5","0.4","126"
"","Chandigarh","257","0","3.8","3.9","-0.1","78"
"WR","Chhattisgarh","3923","0","91.6","38.8","-0.5","84"
"","Gujarat","14717","0","326.2","77.7","-0.2","421"
"","MP","8161","0","176.6","107.5","-0.4","632"
"","Maharashtra","22994","0","501.8","145.2","2.1","478"
"","Goa","483","0","10.7","9.3","1.1","90"
"","DD","319","0","7.2","6.7","0.5","47"
"","DNH","730","0","16.8","16.2","0.5","72"
"","Essar steel","45","0","9.3","9.1","0.2","147"
"SR","Andhra Pradesh","7500","0","168.0","30.3","2.2","399"
"","Telangana","8612","0","176.8","81.1","-0.8","404"
"","Karnataka","9715","0","212.8","79.0","2.9","444"
"","Kerala","3752","0","76.5","57.2","1.6","265"
"","Tamil Nadu","14319","0","323.8","164.1","-2.9","542"
"","Pondy","363","0","7.4","7.8","-0.4","19"
"ER","Bihar","3678","0","65.4","62.5","0.8","220"
"","DVC","3104","0","64.0","-37.2","-0.8","200"
"","Jharkhand","1153","0","24.1","16.4","1.9","125"
"","Odisha","4139","0","82.9","22.4","-0.8","250"
"","West Bengal","8433","0","160.4","64.3","1.2","250"
"","Sikkim","73","0","1.1","1.4","-0.3","12"
"NER","Arunachal Pradesh","97","0","2.1","1.9","0.3","8"
"","Assam","1401","48","21.1","17.1","1.8","139"
"","Manipur","131","0","2.3","2.0","0.3","13"
"","Meghalaya","291","0","5.2","2.9","0.3","27"
"","Mizoram","75","0","1.5","1.1","0.3","12"
"","Nagaland","96","0","2.1","1.6","0.3","14"
"","Tripura","246","1","4.0","2.0","0.5","42"
