"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5868","0","111.6","56.7","-1.1","87","0.0"
"","Haryana","6575","0","125.3","93.2","0.6","265","0.0"
"","Rajasthan","12857","0","228.1","74.2","0.1","410","0.0"
"","Delhi","4590","0","77.3","62.3","0.8","264","0.0"
"","UP","15494","85","260.9","114.6","-1.6","599","1.1"
"","Uttarakhand","1998","0","39.1","20.6","-0.1","108","0.0"
"","HP","1682","10","31.1","23.2","1.5","250","0.0"
"","J&K(UT) and Ladakh(UT)","2614","653","49.6","41.9","2.3","565","11.7"
"","Chandigarh","288","0","4.6","4.5","0.0","40","0.0"
"WR","Chhattisgarh","3689","0","79.3","26.1","-1.0","301","0.0"
"","Gujarat","15466","0","322.9","90.5","5.0","545","0.0"
"","MP","12464","0","225.0","122.3","-2.8","936","0.0"
"","Maharashtra","21302","0","431.4","137.0","-1.0","413","0.0"
"","Goa","480","0","9.5","9.6","-0.4","27","0.0"
"","DD","329","0","7.3","6.7","0.6","52","0.0"
"","DNH","772","0","18.0","18.0","0.0","52","0.0"
"","Essar steel","309","0","5.8","5.9","-0.1","256","0.0"
"SR","Andhra Pradesh","8597","0","167.5","62.1","0.0","351","0.0"
"","Telangana","10677","0","209.8","112.3","-0.1","766","0.0"
"","Karnataka","13169","0","233.0","65.1","-1.3","535","0.0"
"","Kerala","3608","0","71.4","56.5","0.5","205","0.0"
"","Tamil Nadu","11660","0","246.6","148.4","0.0","626","0.0"
"","Pondy","271","0","5.4","6.3","-0.9","22","0.0"
"ER","Bihar","4164","0","74.2","74.2","-1.1","205","0.0"
"","DVC","3328","0","63.4","-34.5","-0.4","215","0.0"
"","Jharkhand","1294","0","25.2","16.0","-0.3","110","0.0"
"","Odisha","3940","0","67.9","5.6","0.9","315","0.0"
"","West Bengal","6276","0","115.0","20.8","2.0","310","0.0"
"","Sikkim","134","0","2.0","1.9","0.1","20","0.0"
"NER","Arunachal Pradesh","124","1","2.2","2.4","-0.3","14","0.0"
"","Assam","1326","10","22.0","19.0","0.2","73","0.3"
"","Manipur","210","3","2.8","3.1","-0.3","24","0.0"
"","Meghalaya","372","0","6.0","3.2","0.7","78","0.9"
"","Mizoram","103","1","1.6","1.6","-0.3","24","0.0"
"","Nagaland","126","3","2.3","2.1","0.0","31","0.0"
"","Tripura","224","0","3.6","1.9","-0.4","21","0.0"
