"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5075","0","97.7","42.3","0.4","480"
"","Haryana","6183","0","114.6","59.3","1.3","284"
"","Rajasthan","9773","0","207.9","77.7","1.3","332"
"","Delhi","3136","0","58.5","44.9","-0.6","182"
"","UP","10137","1500","205.7","100.7","-1.3","302"
"","Uttarakhand","1712","150","33.1","24.6","2.0","126"
"","HP","1349","0","25.4","19.5","1.3","177"
"","J&K","1978","494","40.7","34.4","0.6","234"
"","Chandigarh","181","0","3.4","3.4","0.3","25"
"WR","Chhattisgarh","3049","243","67.0","22.4","0.7","235"
"","Gujarat","12341","22","267.3","72.3","-3.1","659"
"","MP","10051","0","217.1","131.7","-2.6","312"
"","Maharashtra","18809","29","406.2","112.9","-1.1","421"
"","Goa","423","0","8.7","7.7","0.5","79"
"","DD","289","0","6.4","6.1","0.3","97"
"","DNH","689","0","15.7","15.9","-0.2","0"
"","Essar steel","471","0","5.6","5.5","0.0","113"
"SR","Andhra Pradesh","5270","0","123.1","20.3","11.6","757"
"","Telangana","5629","0","126.5","81.3","-2.1","196"
"","Karnataka","7378","700","156.7","30.8","1.3","358"
"","Kerala","3150","125","61.5","36.3","1.9","283"
"","Tamil Nadu","9392","0","185.0","74.8","3.2","560"
"","Pondy","244","0","4.7","4.8","-0.1","20"
"ER","Bihar","3110","0","62.0","59.8","-0.1","170"
"","DVC","2451","0","54.8","-10.1","-2.1","110"
"","Jharkhand","1023","0","20.9","10.4","-1.1","75"
"","Odisha","3911","0","73.0","27.2","1.7","210"
"","West Bengal","6062","0","123.3","26.4","1.3","140"
"","Sikkim","98","0","1.6","1.1","0.5","35"
"NER","Arunachal Pradesh","103","2","1.5","1.5","0.0","40"
"","Assam","1181","135","18.9","14.2","0.4","176"
"","Manipur","147","1","2.4","2.5","-0.1","36"
"","Meghalaya","320","1","5.0","4.5","-0.5","67"
"","Mizoram","87","1","1.4","1.2","0.1","29"
"","Nagaland","113","2","1.9","1.6","0.3","24"
"","Tripura","209","1","3.6","-0.2","1.8","73"
