"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5653","0","106.9","40.2","-0.8","118"
"","Haryana","6268","0","122.2","75.2","-1.6","129"
"","Rajasthan","9261","271","201.8","71.8","0.5","225"
"","Delhi","3222","0","57.1","43.1","2.2","281"
"","UP","13673","75","270.6","79.2","0.0","302"
"","Uttarakhand","1766","0","31.9","17.0","0.0","74"
"","HP","1372","0","24.2","20.8","-0.5","98"
"","J&K","1849","462","36.8","37.9","-5.1","4"
"","Chandigarh","198","0","3.4","3.4","0.0","36"
"WR","Chhattisgarh","3094","0","65.8","12.4","-1.3","201"
"","Gujarat","12968","0","275.4","98.8","0.4","461"
"","MP","9982","0","220.5","121.0","-2.8","428"
"","Maharashtra","19955","0","412.5","126.6","0.7","607"
"","Goa","430","0","9.1","7.2","1.2","96"
"","DD","289","0","6.4","6.2","0.2","36"
"","DNH","662","0","14.4","14.6","-0.2","51"
"","Essar steel","537","0","9.4","9.5","-0.1","249"
"SR","Andhra Pradesh","6389","0","135.4","17.1","-0.2","677"
"","Telangana","7279","0","145.8","67.6","1.4","288"
"","Karnataka","8178","0","176.4","58.0","3.1","433"
"","Kerala","3409","0","63.6","53.8","2.6","224"
"","Tamil Nadu","11620","0","254.4","138.0","1.4","680"
"","Pondy","298","0","6.0","6.5","-0.5","26"
"ER","Bihar","3479","0","58.7","56.4","2.2","250"
"","DVC","2512","0","57.6","-32.3","-2.6","250"
"","Jharkhand","1154","0","23.3","14.7","2.9","350"
"","Odisha","4286","0","66.7","18.9","2.1","200"
"","West Bengal","5920","0","94.5","22.6","2.8","100"
"","Sikkim","95","0","1.7","1.4","0.3","20"
"NER","Arunachal Pradesh","88","0","2.0","1.7","0.3","33"
"","Assam","1335","13","21.8","16.3","2.2","145"
"","Manipur","138","2","2.2","2.3","-0.1","29"
"","Meghalaya","271","0","4.5","3.8","-0.3","19"
"","Mizoram","86","1","1.6","1.3","0.2","23"
"","Nagaland","97","2","2.1","1.8","0.3","18"
"","Tripura","205","0","3.5","1.2","0.1","61"
