"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5660","0","110.4","57.0","-2.1","73","0.0"
"","Haryana","6411","125","126.1","93.1","0.7","219","0.0"
"","Rajasthan","12764","0","230.2","74.9","-1.1","384","0.0"
"","Delhi","4256","0","73.3","57.4","-0.2","350","0.0"
"","UP","15744","0","279.8","125.0","-0.6","714","0.5"
"","Uttarakhand","2082","0","39.6","20.6","0.4","106","0.0"
"","HP","1694","20","31.3","23.8","1.1","213","0.0"
"","J&K(UT) and Ladakh(UT)","2317","579","49.9","44.0","0.5","339","11.8"
"","Chandigarh","258","0","4.3","4.3","0.0","31","0.0"
"WR","Chhattisgarh","3624","0","72.5","29.7","-1.2","170","0.0"
"","Gujarat","15611","0","322.1","88.4","2.7","735","0.0"
"","MP","12701","0","230.2","129.6","-3.1","561","0.0"
"","Maharashtra","21477","0","431.8","145.1","-1.8","664","0.0"
"","Goa","488","0","9.3","9.8","-0.6","54","0.0"
"","DD","321","0","7.2","6.9","0.3","39","0.0"
"","DNH","778","0","18.1","18.1","0.0","112","0.0"
"","Essar steel","290","0","6.1","6.1","0.0","221","0.0"
"SR","Andhra Pradesh","8441","0","169.5","64.5","-2.3","246","0.0"
"","Telangana","10839","0","209.8","103.8","-1.8","466","0.0"
"","Karnataka","12309","0","228.3","62.7","-2.1","622","0.0"
"","Kerala","3569","0","72.3","57.1","1.4","195","0.0"
"","Tamil Nadu","12272","0","262.1","166.9","0.7","524","0.0"
"","Pondy","325","0","6.1","6.7","-0.5","34","0.0"
"ER","Bihar","4334","0","73.0","74.3","-2.3","315","0.0"
"","DVC","3092","0","63.5","-35.9","-0.6","243","0.0"
"","Jharkhand","1298","0","24.3","15.8","-0.8","63","0.0"
"","Odisha","3682","0","68.4","5.7","0.0","313","0.0"
"","West Bengal","6385","0","116.0","22.2","0.2","301","0.0"
"","Sikkim","140","0","1.2","1.6","-0.4","42","0.0"
"NER","Arunachal Pradesh","122","2","2.2","2.3","-0.3","30","0.0"
"","Assam","1364","10","22.6","19.5","0.6","84","0.4"
"","Manipur","216","4","2.6","3.1","-0.5","47","0.0"
"","Meghalaya","394","0","6.1","3.1","0.8","84","0.8"
"","Mizoram","104","1","1.6","1.5","-0.2","22","0.0"
"","Nagaland","125","3","2.3","2.0","0.1","18","0.0"
"","Tripura","220","2","3.5","1.7","-0.4","24","0.0"
