"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5653","0","119.2","85.4","0.4","196"
"","Haryana","7033","0","131.4","111.0","-1.7","247"
"","Rajasthan","8226","0","184.9","51.0","0.3","253"
"","Delhi","4060","0","85.7","71.2","-0.9","131"
"","UP","12401","2300","278.0","131.9","0.9","604"
"","Uttarakhand","1838","0","36.4","14.0","2.0","278"
"","HP","1232","0","24.8","7.5","0.7","106"
"","J&K","2000","500","39.8","22.6","-0.9","181"
"","Chandigarh","229","0","4.3","4.6","0.3","17"
"WR","Chhattisgarh","3578","96","82.5","31.2","1.5","415"
"","Gujarat","12139","17","265.3","72.5","-2.0","394"
"","MP","7620","0","166.2","96.0","-2.8","51"
"","Maharashtra","17440","21","391.3","118.1","2.3","302"
"","Goa","445","0","9.2","7.8","1.0","130"
"","DD","293","0","6.6","6.5","0.1","34"
"","DNH","707","0","16.5","16.5","0.0","49"
"","Essar steel","463","0","6.7","7.3","-0.6","118"
"SR","Andhra Pradesh","6034","0","136.5","23.5","2.6","554"
"","Telangana","6428","0","145.4","97.4","-1.3","327"
"","Karnataka","7241","1000","152.1","18.4","3.6","528"
"","Kerala","3277","200","61.8","27.8","1.7","248"
"","Tamil Nadu","11796","1321","278.1","106.0","5.5","636"
"","Pondy","311","55","6.7","6.2","0.4","51"
"ER","Bihar","3113","100","59.9","62.7","-3.1","320"
"","DVC","2594","0","58.8","-18.9","1.0","400"
"","Jharkhand","1014","0","20.0","10.4","-0.5","155"
"","Odisha","3089","250","65.5","15.5","-0.6","325"
"","West Bengal","6922","0","134.1","41.2","-0.9","285"
"","Sikkim","78","0","1.2","0.9","0.3","21"
"NER","Arunachal Pradesh","108","5","1.9","1.6","0.2","67"
"","Assam","1262","154","25.4","16.9","2.0","221"
"","Manipur","132","6","2.3","1.7","0.5","77"
"","Meghalaya","260","0","5.8","-1.2","1.2","28"
"","Mizoram","76","4","1.2","1.3","-0.2","9"
"","Nagaland","114","5","1.8","1.6","0.1","24"
"","Tripura","229","15","2.6","-0.5","1.7","186"
