"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4862","0","92.0","37.0","0.6","134"
"","Haryana","5723","191","104.3","74.9","0.7","210"
"","Rajasthan","9766","73","200.8","67.3","3.0","376"
"","Delhi","3784","0","63.9","51.5","0.1","206"
"","UP","11782","0","261.3","95.0","0.9","278"
"","Uttarakhand","1965","0","35.0","21.5","0.3","185"
"","HP","1332","0","25.4","20.3","0.0","116"
"","J&K","2265","566","44.5","37.4","2.6","436"
"","Chandigarh","217","0","3.6","3.7","-0.1","13"
"WR","Chhattisgarh","3277","0","73.9","12.6","2.1","566"
"","Gujarat","12912","0","281.2","82.6","-1.3","485"
"","MP","9665","0","202.7","115.0","-1.9","791"
"","Maharashtra","20251","0","429.8","170.3","1.1","770"
"","Goa","445","0","9.6","8.4","0.6","77"
"","DD","290","0","6.7","6.6","0.1","264"
"","DNH","717","0","16.3","16.5","-0.2","260"
"","Essar steel","450","0","9.4","9.4","0.0","479"
"SR","Andhra Pradesh","7477","0","159.7","26.7","7.7","380"
"","Telangana","8233","0","165.8","72.4","1.2","244"
"","Karnataka","9475","0","208.1","79.9","1.6","340"
"","Kerala","3540","0","68.2","57.2","2.3","197"
"","Tamil Nadu","12518","0","267.5","140.3","0.6","605"
"","Pondy","307","0","6.2","6.4","-0.2","31"
"ER","Bihar","3498","0","65.4","60.6","3.0","300"
"","DVC","2946","0","64.2","-36.0","-1.7","200"
"","Jharkhand","1062","0","23.8","15.7","1.5","120"
"","Odisha","3733","0","69.8","15.5","-0.6","320"
"","West Bengal","6727","0","108.2","18.7","-2.1","330"
"","Sikkim","83","0","1.4","1.6","-0.2","20"
"NER","Arunachal Pradesh","118","4","2.0","1.9","0.2","13"
"","Assam","1382","4","21.5","15.9","1.9","125"
"","Manipur","141","3","2.2","2.4","-0.2","18"
"","Meghalaya","297","0","5.4","4.5","0.3","28"
"","Mizoram","89","1","1.5","1.2","0.3","25"
"","Nagaland","110","0","1.9","1.8","0.0","51"
"","Tripura","207","1","3.7","3.1","0.4","42"
