"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9307","1375","213.4","127.1","-0.3","124"
"","Haryana","8558","0","189.8","123.1","-0.9","246"
"","Rajasthan","9224","0","203.0","80.9","-0.5","196"
"","Delhi","5521","0","115.4","90.4","-1.7","181"
"","UP","11666","3335","250.1","119.3","2.7","384"
"","Uttarakhand","1726","110","35.2","12.6","0.0","189"
"","HP","1172","100","25.3","0.6","-0.2","81"
"","J&K","1689","0","33.0","16.5","1.9","264"
"","Chandigarh","332","0","6.6","5.5","1.2","85"
"WR","Chhattisgarh","2941","191","67.5","18.1","0.5","414"
"","Gujarat","12715","0","275.6","47.3","5.3","530"
"","MP","6196","0","136.2","79.3","-1.4","203"
"","Maharashtra","16089","108","355.1","92.8","-3.7","700"
"","Goa","323","0","7.3","6.4","0.5","56"
"","DD","266","0","5.9","5.5","0.4","41"
"","DNH","654","0","14.9","15.3","-0.4","61"
"","Essar steel","423","3","7.2","9.3","-2.1","11"
"SR","Andhra Pradesh","5376","0","118.7","30.6","-1.5","245"
"","Telangana","5428","900","120.6","68.3","3.2","343"
"","Karnataka","7019","280","143.8","18.6","0.2","331"
"","Kerala","2846","150","53.8","31.7","1.7","219"
"","Tamil Nadu","12507","0","265.4","88.2","-1.8","247"
"","Pondy","298","0","6.5","6.7","-0.2","17"
"ER","Bihar","2243","600","46.8","46.0","0.7","180"
"","DVC","2499","0","57.6","-18.0","-0.3","240"
"","Jharkhand","1110","88","20.8","13.6","1.1","140"
"","Odisha","3512","0","71.8","29.5","1.1","250"
"","West Bengal","6967","0","146.0","39.3","0.0","190"
"","Sikkim","125","0","1.3","1.2","0.1","20"
"NER","Arunachal Pradesh","101","5","1.6","1.7","-0.1","26"
"","Assam","1080","302","24.8","15.5","3.2","186"
"","Manipur","113","9","1.6","1.9","-0.3","24"
"","Meghalaya","241","5","4.0","0.3","-0.3","109"
"","Mizoram","64","9","1.1","1.2","-0.3","16"
"","Nagaland","104","8","1.6","1.7","-0.3","23"
"","Tripura","168","53","3.1","1.6","-0.5","39"
