"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7208","0","159.1","79.7","0.5","246"
"","Haryana","7382","0","145.3","101.8","-3.1","191"
"","Rajasthan","8906","0","199.0","52.9","0.3","239"
"","Delhi","4893","0","101.5","83.6","-0.4","248"
"","UP","14095","0","313.5","148.4","-4.7","269"
"","Uttarakhand","1835","40","38.9","24.3","-0.4","85"
"","HP","1241","0","25.1","9.6","-2.7","116"
"","J&K","2012","503","43.6","20.9","2.9","280"
"","Chandigarh","292","0","5.7","5.8","0.3","33"
"WR","Chhattisgarh","3235","0","73.5","20.9","-2.6","192"
"","Gujarat","14311","0","313.2","76.4","-2.5","497"
"","MP","6828","0","149.4","90.3","-2.9","296"
"","Maharashtra","19487","0","420.7","133.2","-0.8","578"
"","Goa","475","0","10.2","8.7","1.1","124"
"","DD","312","0","6.8","6.6","0.2","46"
"","DNH","753","0","17.1","17.4","-0.3","9"
"","Essar steel","715","0","10.6","10.5","0.0","166"
"SR","Andhra Pradesh","6589","0","146.6","13.0","3.4","734"
"","Telangana","5237","0","120.7","74.2","-1.0","286"
"","Karnataka","8745","900","188.7","60.6","2.2","513"
"","Kerala","3750","150","75.3","58.5","1.8","171"
"","Tamil Nadu","14426","0","308.3","156.1","1.3","564"
"","Pondy","355","0","7.8","7.9","-0.2","11"
"ER","Bihar","3583","150","70.3","66.9","-0.7","250"
"","DVC","2866","0","56.8","-31.2","0.6","150"
"","Jharkhand","1036","0","21.0","15.1","0.2","180"
"","Odisha","3812","0","76.1","23.6","0.6","250"
"","West Bengal","7753","0","152.2","42.9","0.6","180"
"","Sikkim","93","0","1.3","1.0","0.2","25"
"NER","Arunachal Pradesh","113","7","1.8","1.8","0.0","37"
"","Assam","1395","60","23.8","17.5","2.4","183"
"","Manipur","132","1","2.0","1.8","0.2","26"
"","Meghalaya","266","0","3.8","2.2","-0.2","42"
"","Mizoram","85","0","1.2","1.0","0.2","29"
"","Nagaland","102","2","2.1","1.8","0.2","14"
"","Tripura","232","7","3.1","3.0","-0.2","86"
