"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5953","0","113.8","54.3","-0.7","205","0.0"
"","Haryana","6024","0","120.5","102.7","0.9","174","0.0"
"","Rajasthan","12110","0","223.2","62.7","0.8","584","0.0"
"","Delhi","3469","0","62.0","50.9","-0.2","248","0.0"
"","UP","13981","0","248.3","102.4","-0.6","598","0.3"
"","Uttarakhand","1881","0","35.0","18.2","-0.2","106","0.0"
"","HP","1708","0","30.0","22.3","0.0","185","0.0"
"","J&K","2561","640","46.4","39.1","0.0","201","11.0"
"","Chandigarh","209","0","3.4","3.3","0.1","28","0.0"
"WR","Chhattisgarh","3481","0","72.5","21.2","-1.1","158","0.0"
"","Gujarat","15346","0","325.8","93.0","-1.9","575","0.0"
"","MP","13870","0","255.1","147.5","-2.6","419","0.0"
"","Maharashtra","21116","0","434.6","134.3","-3.6","435","0.0"
"","Goa","541","0","12.3","11.6","0.1","52","0.0"
"","DD","316","0","7.3","6.7","0.6","43","0.0"
"","DNH","798","0","18.6","18.5","0.1","34","0.0"
"","Essar steel","323","0","6.2","6.0","0.2","295","0.0"
"SR","Andhra Pradesh","7311","0","155.0","77.1","-0.1","326","0.0"
"","Telangana","8863","0","181.7","78.8","2.1","476","0.0"
"","Karnataka","9670","0","177.1","38.4","0.2","613","0.0"
"","Kerala","3499","0","69.8","54.4","0.8","144","0.0"
"","Tamil Nadu","12009","0","250.4","146.5","-0.2","614","0.0"
"","Pondy","354","0","6.7","7.2","-0.5","38","0.0"
"ER","Bihar","3962","0","66.8","66.2","-0.6","260","0.0"
"","DVC","2815","0","59.9","-30.2","1.0","410","0.0"
"","Jharkhand","1229","0","23.8","16.5","-1.2","31","0.0"
"","Odisha","4009","0","74.0","7.7","1.0","415","0.0"
"","West Bengal","6062","0","114.1","24.4","0.6","240","0.0"
"","Sikkim","100","0","1.7","1.6","0.1","20","0.0"
"NER","Arunachal Pradesh","116","1","2.3","2.0","0.1","73","0.0"
"","Assam","1392","30","21.5","17.0","-0.6","134","0.5"
"","Manipur","155","1","2.2","2.8","-0.6","18","0.0"
"","Meghalaya","358","0","6.0","2.9","0.4","61","0.0"
"","Mizoram","99","1","1.8","0.9","0.5","12","0.0"
"","Nagaland","119","1","2.2","2.3","-0.3","13","0.0"
"","Tripura","217","1","3.7","1.6","-0.1","41","0.0"
