"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7465","0","156.5","93.3","-2.7","281","0.0"
"","Haryana","7968","233","148.5","109.8","-0.8","357","0.0"
"","Rajasthan","10313","0","224.2","72.5","1.3","544","0.0"
"","Delhi","6326","0","122.1","95.7","-2.6","174","1.4"
"","UP","18444","0","388.1","175.3","4.1","455","0.0"
"","Uttarakhand","2036","0","42.9","18.3","-0.5","184","0.0"
"","HP","1286","0","24.4","2.0","-0.9","166","0.0"
"","J&K","1914","479","38.6","18.6","-4.6","1","9.1"
"","Chandigarh","268","0","5.5","6.4","-0.8","0","0.0"
"WR","Chhattisgarh","3322","0","76.9","19.6","-2.0","401","0.0"
"","Gujarat","16977","0","366.4","133.2","6.7","624","0.0"
"","MP","7562","0","169.0","62.6","-2.4","550","0.0"
"","Maharashtra","18294","0","410.2","115.2","-5.7","557","0.0"
"","Goa","496","0","10.6","8.7","1.2","34","0.0"
"","DD","350","0","7.7","7.2","0.5","44","0.0"
"","DNH","772","0","17.8","17.7","0.1","45","0.0"
"","Essar steel","393","0","8.2","8.3","-0.2","172","0.0"
"SR","Andhra Pradesh","6889","0","153.0","19.9","0.5","460","0.0"
"","Telangana","6671","0","133.4","48.2","-0.1","392","0.0"
"","Karnataka","7195","0","144.7","41.5","-7.7","448","0.0"
"","Kerala","2651","0","52.4","41.0","-0.1","280","0.0"
"","Tamil Nadu","14319","0","299.2","95.5","0.0","480","0.0"
"","Pondy","362","0","8.0","8.2","-0.2","16","0.0"
"ER","Bihar","4840","0","90.6","91.2","-2.9","200","0.0"
"","DVC","2974","0","68.4","-27.3","0.3","220","0.0"
"","Jharkhand","1047","0","22.1","16.7","-0.7","85","0.0"
"","Odisha","4582","0","89.5","45.7","2.6","220","0.0"
"","West Bengal","8150","0","168.2","48.5","1.3","225","0.0"
"","Sikkim","86","0","1.2","1.4","-0.2","15","0.0"
"NER","Arunachal Pradesh","108","4","1.9","2.1","-0.2","2","0.0"
"","Assam","1724","74","33.9","27.7","1.5","166","0.9"
"","Manipur","161","4","2.1","2.2","-0.1","24","0.0"
"","Meghalaya","288","0","5.2","1.6","0.0","46","0.0"
"","Mizoram","85","5","1.6","1.0","0.3","23","0.0"
"","Nagaland","118","2","2.1","1.7","0.3","41","0.0"
"","Tripura","257","0","4.7","4.2","0.2","60","0.2"
