"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4629","0","95.0","54.1","-1.4","157"
"","Haryana","4925","0","90.8","69.3","-3.6","373"
"","Rajasthan","8044","0","174.8","47.6","0.8","311"
"","Delhi","3923","0","82.3","69.7","-2.2","97"
"","UP","13175","0","279.7","100.8","1.4","360"
"","Uttarakhand","1541","0","30.6","17.7","-0.7","182"
"","HP","1197","0","28.3","11.6","1.0","175"
"","J&K","1967","492","31.2","22.0","-2.0","331"
"","Chandigarh","191","0","3.9","4.3","-0.4","15"
"WR","Chhattisgarh","3952","0","92.9","39.6","-0.6","162"
"","Gujarat","14346","0","323.7","83.8","0.8","357"
"","MP","8410","0","180.7","107.2","-1.5","259"
"","Maharashtra","22518","347","496.4","149.9","3.6","536"
"","Goa","500","0","11.0","9.3","1.1","85"
"","DD","321","0","7.2","6.7","0.5","67"
"","DNH","733","0","16.6","16.7","-0.1","34"
"","Essar steel","500","0","9.3","8.2","1.1","223"
"SR","Andhra Pradesh","7464","0","165.2","32.7","5.8","540"
"","Telangana","8918","0","179.6","95.7","-0.4","410"
"","Karnataka","9663","0","234.1","71.8","2.8","421"
"","Kerala","3814","0","76.3","52.5","1.8","286"
"","Tamil Nadu","14905","0","323.8","153.8","0.4","514"
"","Pondy","362","0","7.7","7.6","0.0","31"
"ER","Bihar","3516","0","68.5","62.1","1.4","425"
"","DVC","2920","0","63.9","-34.6","-1.3","312"
"","Jharkhand","1095","0","20.8","15.0","0.2","135"
"","Odisha","3876","0","78.4","20.8","0.8","345"
"","West Bengal","7939","0","153.0","43.0","3.8","405"
"","Sikkim","83","0","1.4","1.6","-0.2","20"
"NER","Arunachal Pradesh","101","1","1.9","2.4","-0.6","5"
"","Assam","1362","25","20.9","14.8","3.1","195"
"","Manipur","143","1","2.1","1.9","0.2","12"
"","Meghalaya","262","0","4.9","1.8","-0.5","7"
"","Mizoram","79","3","1.3","1.1","0.2","25"
"","Nagaland","88","2","1.7","1.6","0.0","3"
"","Tripura","158","17","2.3","1.4","-0.9","9"
