"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11767","0","264.8","135.9","-1.2","145","0.0"
"","Haryana","9767","0","208.1","162.2","0.0","295","0.0"
"","Rajasthan","12285","0","256.8","72.0","1.9","877","0.0"
"","Delhi","6535","0","130.4","113.1","-0.9","143","0.0"
"","UP","20151","890","406.8","197.0","0.3","588","0.0"
"","Uttarakhand","2031","0","45.4","18.8","0.2","96","0.3"
"","HP","1527","0","32.0","2.6","0.8","107","0.0"
"","J&K","2353","588","42.9","20.4","2.2","548","10.0"
"","Chandigarh","370","0","6.4","7.8","-1.5","14","0.0"
"WR","Chhattisgarh","4587","0","106.5","45.4","-1.5","180","0.0"
"","Gujarat","16136","0","354.3","86.5","-0.1","579","0.0"
"","MP","9988","0","220.4","131.8","-2.0","570","0.0"
"","Maharashtra","19778","0","446.0","117.0","-0.2","469","0.0"
"","Goa","541","0","11.3","10.7","0.0","46","0.0"
"","DD","344","0","7.4","7.1","0.3","80","0.0"
"","DNH","826","0","19.1","19.3","-0.2","43","0.0"
"","Essar steel","292","0","5.3","5.5","-0.2","303","0.0"
"SR","Andhra Pradesh","7873","0","175.2","20.4","0.5","598","0.0"
"","Telangana","9208","0","198.7","111.1","2.2","809","0.0"
"","Karnataka","8303","0","172.9","47.7","0.7","821","0.0"
"","Kerala","3259","0","62.7","45.6","3.0","336","0.0"
"","Tamil Nadu","14650","0","312.3","121.6","1.7","648","0.0"
"","Pondy","408","0","8.5","8.5","-0.1","36","0.0"
"ER","Bihar","4870","0","88.2","84.3","-0.4","298","0.0"
"","DVC","2909","0","61.1","-42.5","-0.8","250","0.0"
"","Jharkhand","999","0","22.5","14.5","-1.4","145","0.0"
"","Odisha","4626","0","97.4","45.1","2.3","430","0.0"
"","West Bengal","8572","0","180.5","82.0","1.5","325","0.0"
"","Sikkim","96","0","1.2","1.3","-0.1","20","0.0"
"NER","Arunachal Pradesh","126","2","2.4","2.6","-0.2","25","0.0"
"","Assam","1600","100","29.2","22.7","1.0","79","1.5"
"","Manipur","158","2","2.5","2.4","0.1","22","0.0"
"","Meghalaya","315","0","5.4","-0.8","-0.3","46","0.0"
"","Mizoram","98","2","2.1","1.3","0.1","25","0.0"
"","Nagaland","127","2","2.2","2.2","-0.2","30","0.0"
"","Tripura","292","3","4.9","4.8","-0.4","35","0.0"
