"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7707","0","174.4","82.0","-0.1","200"
"","Haryana","7759","29","159.9","112.5","-3.0","136"
"","Rajasthan","9921","0","218.1","60.0","3.5","613"
"","Delhi","6119","0","126.2","104.9","0.4","345"
"","UP","14702","0","328.6","151.3","0.4","379"
"","Uttarakhand","1849","0","41.3","21.9","-0.1","99"
"","HP","1248","0","24.5","7.4","-1.5","74"
"","J&K","1882","471","38.2","15.0","0.2","189"
"","Chandigarh","361","0","6.4","6.4","0.3","56"
"WR","Chhattisgarh","3299","0","77.5","30.8","-3.1","305"
"","Gujarat","14569","31","320.3","75.0","-0.7","514"
"","MP","7844","0","173.1","99.7","-0.7","747"
"","Maharashtra","18215","0","414.6","127.0","-1.6","698"
"","Goa","461","0","10.3","8.8","1.4","69"
"","DD","313","0","6.9","6.6","0.3","38"
"","DNH","718","0","15.7","16.4","-0.7","16"
"","Essar steel","534","0","11.3","10.2","1.1","168"
"SR","Andhra Pradesh","5600","0","113.5","16.4","-0.4","1638"
"","Telangana","5671","0","118.4","65.3","-2.0","387"
"","Karnataka","7838","0","145.1","54.0","-4.0","439"
"","Kerala","3482","0","64.0","52.9","1.6","210"
"","Tamil Nadu","12133","0","251.2","119.1","-4.3","862"
"","Pondy","314","0","6.4","7.2","-0.8","15"
"ER","Bihar","3176","300","66.4","59.6","2.1","388"
"","DVC","2845","0","60.4","-34.8","0.7","352"
"","Jharkhand","1168","0","21.6","13.9","2.1","189"
"","Odisha","3432","0","69.9","22.0","1.0","365"
"","West Bengal","6825","0","131.9","42.3","1.4","302"
"","Sikkim","97","0","1.4","1.4","0.0","25"
"NER","Arunachal Pradesh","109","1","1.8","2.4","-0.6","14"
"","Assam","1389","85","24.2","17.7","2.2","350"
"","Manipur","118","12","1.9","2.0","-0.2","28"
"","Meghalaya","244","0","4.1","1.6","-0.4","34"
"","Mizoram","79","1","1.2","0.9","0.2","23"
"","Nagaland","103","2","1.5","2.0","-0.5","13"
"","Tripura","200","6","3.2","2.7","-0.3","43"
