"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7933","0","164.1","90.9","-0.6","120","0.0"
"","Haryana","7538","66","143.5","104.5","1.8","350","0.0"
"","Rajasthan","11254","0","242.6","66.4","5.2","611","0.0"
"","Delhi","5686","0","118.3","92.0","-0.4","245","0.0"
"","UP","16124","360","302.2","152.6","-0.8","396","0.0"
"","Uttarakhand","1956","0","35.1","19.6","0.7","299","0.0"
"","HP","1248","0","23.7","4.3","-0.7","58","0.0"
"","J&K","2036","509","39.2","17.6","-3.1","135","9.2"
"","Chandigarh","257","0","5.3","6.4","-1.0","0","0.0"
"WR","Chhattisgarh","3390","0","75.6","17.9","-2.0","175","0.0"
"","Gujarat","16750","0","363.0","168.6","3.4","734","0.0"
"","MP","8420","0","180.2","98.6","-3.2","519","0.0"
"","Maharashtra","21271","56","461.9","134.7","-2.0","731","0.4"
"","Goa","484","0","10.5","9.9","0.0","41","0.0"
"","DD","338","0","7.6","6.8","0.8","81","0.0"
"","DNH","772","0","18.0","17.5","0.5","80","0.0"
"","Essar steel","339","0","6.6","6.3","0.3","185","0.0"
"SR","Andhra Pradesh","7560","0","162.6","59.6","-2.5","469","0.0"
"","Telangana","6740","0","143.5","52.5","-2.0","433","0.0"
"","Karnataka","7581","0","157.4","50.3","-0.7","350","0.0"
"","Kerala","3459","0","70.8","48.2","1.1","239","0.0"
"","Tamil Nadu","13742","0","312.8","123.9","0.5","888","0.0"
"","Pondy","381","0","8.2","8.4","-0.2","34","0.0"
"ER","Bihar","4699","0","86.0","81.9","1.5","220","0.0"
"","DVC","3100","0","70.2","-50.2","0.0","225","0.0"
"","Jharkhand","940","0","20.9","16.1","-0.9","80","0.0"
"","Odisha","4397","0","90.5","38.7","1.2","250","0.0"
"","West Bengal","8108","0","146.4","30.4","2.1","250","0.0"
"","Sikkim","80","0","1.2","1.3","-0.1","15","0.0"
"NER","Arunachal Pradesh","120","2","1.9","2.1","-0.2","52","0.0"
"","Assam","1625","66","29.9","23.8","2.3","204","1.0"
"","Manipur","155","3","2.3","1.8","0.5","29","0.0"
"","Meghalaya","295","0","4.9","1.2","0.2","43","0.0"
"","Mizoram","90","1","1.2","0.8","0.3","19","0.0"
"","Nagaland","116","2","2.0","1.7","0.2","21","0.0"
"","Tripura","252","4","4.6","2.7","1.0","37","0.0"
