"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5437","0","114.2","47.8","1.3","220"
"","Haryana","5892","0","109.9","65.6","-1.6","285"
"","Rajasthan","8124","0","181.2","47.8","-2.4","190"
"","Delhi","3564","0","70.2","47.9","-0.1","182"
"","UP","10576","2785","243.2","102.4","2.3","432"
"","Uttarakhand","1649","75","34.4","21.3","1.2","242"
"","HP","1256","0","23.0","13.6","-0.3","85"
"","J&K","1939","324","39.3","26.9","-0.4","116"
"","Chandigarh","193","0","3.7","3.7","0.3","20"
"WR","Chhattisgarh","3696","96","87.8","35.7","1.0","321"
"","Gujarat","13414","0","300.3","85.7","0.4","434"
"","MP","7021","0","151.7","82.3","-1.3","95"
"","Maharashtra","20424","53","433.2","118.5","3.2","572"
"","Goa","409","0","8.9","8.2","0.4","123"
"","DD","288","0","6.5","6.6","0.0","55"
"","DNH","722","0","16.2","16.4","-0.1","5"
"","Essar steel","452","0","8.6","8.7","-0.1","107"
"SR","Andhra Pradesh","6724","0","153.7","26.4","2.9","450"
"","Telangana","6666","300","154.1","83.0","2.1","441"
"","Karnataka","9549","400","211.7","25.0","2.4","384"
"","Kerala","3535","125","71.0","40.9","1.6","217"
"","Tamil Nadu","12954","880","295.6","111.5","-1.4","373"
"","Pondy","310","0","6.5","6.5","0.0","27"
"ER","Bihar","2411","250","56.8","55.0","1.8","180"
"","DVC","2471","0","58.0","-14.7","0.4","200"
"","Jharkhand","951","150","19.3","9.9","2.3","290"
"","Odisha","4500","0","78.3","20.7","1.2","300"
"","West Bengal","7414","0","154.3","38.9","2.4","300"
"","Sikkim","82","0","1.5","1.2","0.3","25"
"NER","Arunachal Pradesh","101","5","1.7","1.2","0.5","36"
"","Assam","1188","172","22.7","15.2","3.3","204"
"","Manipur","134","1","1.8","2.1","-0.3","34"
"","Meghalaya","323","2","4.6","4.6","-1.2","39"
"","Mizoram","74","4","1.1","1.0","0.1","21"
"","Nagaland","92","24","2.2","1.4","0.6","23"
"","Tripura","228","1","2.8","1.3","-0.3","41"
