"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","13041","0","300.0","145.9","-2.1","47","0.0"
"","Haryana","10850","125","237.2","166.4","0.3","193","0.2"
"","Rajasthan","11017","0","242.7","65.4","-1.3","611","0.0"
"","Delhi","6977","0","145.3","123.2","-0.2","272","0.2"
"","UP","20648","340","433.9","205.0","-0.5","600","0.0"
"","Uttarakhand","2128","0","47.0","20.1","1.0","122","0.1"
"","HP","1499","0","31.8","2.1","0.8","250","0.0"
"","J&K","2006","354","45.9","22.1","-1.2","251","10.9"
"","Chandigarh","367","0","7.4","8.1","-0.7","8","0.0"
"WR","Chhattisgarh","3313","0","73.8","25.8","-1.0","406","0.0"
"","Gujarat","15030","0","331.1","63.4","4.7","580","0.0"
"","MP","7428","0","156.6","68.4","0.0","738","0.0"
"","Maharashtra","17477","0","387.0","99.8","-2.9","433","0.0"
"","Goa","541","0","10.0","10.7","-1.3","106","0.0"
"","DD","335","0","7.5","6.8","0.7","83","0.0"
"","DNH","800","0","18.5","18.4","0.1","82","0.0"
"","Essar steel","284","0","4.7","4.7","0.0","327","0.0"
"SR","Andhra Pradesh","8164","0","171.4","0.6","0.8","495","0.0"
"","Telangana","7085","0","146.3","53.0","-0.3","377","0.0"
"","Karnataka","9905","0","195.9","58.0","-0.3","469","0.0"
"","Kerala","3696","0","75.2","57.8","2.7","320","0.0"
"","Tamil Nadu","15719","0","342.8","148.2","2.9","1278","0.0"
"","Pondy","436","0","8.9","8.8","0.1","60","0.0"
"ER","Bihar","5286","0","99.3","96.7","0.2","50","0.0"
"","DVC","3029","0","65.3","-40.8","-0.5","75","0.0"
"","Jharkhand","1022","0","21.9","17.4","-0.7","70","0.0"
"","Odisha","3926","0","80.4","27.5","-1.1","100","0.0"
"","West Bengal","8285","0","164.8","50.9","3.4","250","0.0"
"","Sikkim","93","0","1.2","1.4","-0.2","30","0.0"
"NER","Arunachal Pradesh","128","1","2.2","2.8","-0.6","67","0.0"
"","Assam","1789","82","30.9","28.1","-1.3","188","0.9"
"","Manipur","167","2","2.4","2.4","0.0","51","0.0"
"","Meghalaya","330","0","6.2","2.0","-0.1","64","0.0"
"","Mizoram","97","1","1.7","1.5","0.1","13","0.0"
"","Nagaland","132","2","2.6","2.3","0.0","10","0.0"
"","Tripura","278","1","5.0","4.0","-0.7","58","0.0"
