"INTER-REGIONAL EXCHANGESDate of Reporting :6-Apr-15","","","","","","","",""
"","","","","","","Import=(+ve) /Export =(-ve)","",""
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765KV","GAYA-FATEHPUR","S/C","0","-160","0.0","-1.0","-1.0"
"","","GAYA-BALIA","S/C","0","0","0.0","-2.0","-2.0"
"2","","SASARAM-FATEHPUR","S/C","0","0","1.0","0.0","1.0"
"3","HVDC LINK","PUSAULI  B/B","S/C","0","0","0.0","-2.0","-2.0"
"4","400 KV","PUSAULI-SARNATH","S/C","0","0","0.0","-5.0","-5.0"
"5","","PUSAULI -ALLAHABAD","D/C","0","-135","0.0","0.0","0.0"
"6","","MUZAFFARPUR-GORAKHPUR","D/C","0","-107","0.0","0.0","0.0"
"7","","PATNA-BALIA","Q/C","196","-190","0.0","0.0","0.0"
"8","","BIHARSHARIFF-BALIA","D/C","0","-59","0.0","-3.0","-3.0"
"10","220 KV PUSAULI-SAHUPURI","","S/C","0","0","0.0","-3.0","-3.0"
"11","132 KV","SONE NAGAR-RIHAND","S/C","0","-1","0.0","0.0","0.0"
"12","","GARWAH-RIHAND","S/C","11","0","1.0","0.0","1.0"
"13","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"14","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","2.0","-16.0","-14.0"
"Import/Export of ER (With  WR)","","","","","","","",""
"15","765 KV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","0","331","0.0","0.0","4.0"
"16","","NEW RANCHI-DHARAMJAIGARH","S/C","-74","73","0.0","0.0","0.1"
"17","400 KV","ROURKELA - RAIGARH ( SEL LILO BYPASS)","S/C","0","0","0.0","-1.0","-1.0"
"18","","JHARSUGUDA-RAIGARH","S/C","0","0","0.0","-2.0","-2.0"
"19","","IBEUL-RAIGARH","S/C","0","0","0.0","-2.0","-2.0"
"20","","STERLITE-RAIGARH","D/C","0","0","0.0","-5.9","-5.9"
"21","","RANCHI-SIPAT","D/C","0","0","0.0","-0.1","-0.1"
"22","220 KV","BUDHIPADAR-RAIGARH","S/C","92","-66","0.0","0.0","0.0"
"23","","BUDHIPADAR-KORBA","D/C","0","-212","0.0","-4.0","-4.0"
"ER-WR","","","","","","0.0","-15.0","-10.9"
"Import/Export of ER (With  SR)","","","","","","","",""
"24","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0","-690","0","-17.0","-17.0"
"25","","TALCHER-KOLAR BIPOLE","D/C","0","-1973","0","-47.0","-47.0"
"26","400 KV","TALCHER-I/C","","0","0","0","0","0"
"27","220 KV","BALIMELA-UPPER-SILERRU","S/C","0","0","0","0","0"
"ER-SR","","","","","","0.0","-64.0","-64.0"
"Import/Export  of ER (With NER)","","","","","","","",""
"27","400 KV","BINAGURI-BONGAIGAON","Q/C","0","0","0","0","0"
"28","220 KV","BIRPARA-SALAKATI","D/C","13","-218","0","-6","-6"
"ER-NER","","","","","","0.0","-6.0","-6.0"
"Import/Export of WR (With NR)","","","","","","","",""
"29","HVDC","V'CHAL B/B","D/C","500","0","9.6","0.0","9.6"
"30","765 KV","GWALIOR-AGRA","D/C","0","-2010","0.0","-36.5","-36.5"
"31","400 KV","ZERDA-KANKROLI","S/C","283","0","3.9","0.0","3.9"
"32","400 KV","ZERDA -BHINMAL","S/C","252","20","2.7","0.0","2.7"
"33","400 KV","V'CHAL -RIHAND","S/C","0","532","0.0","-11.9","-11.9"
"34","220 KV","BADOD-KOTA","S/C","28","-26","0.0","-0.1","-0.1"
"35","","BADOD-MORAK","S/C","43","-19","0.4","-0.1","0.3"
"36","","MEHGAON-AURAIYA","S/C","47","0","0.8","0.0","0.8"
"37","","MALANPUR-AURAIYA","S/C","25","-1","0.3","0.0","0.3"
"38","132KV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","17.6","-48.6","-31.0"
"39APL -MHGD/CHVDC0-2520","","","","","","0.0","-50.6","-50.6"
"Import/Export of WR (With SR)","","","","","","","",""
"40","HVDC LINK","BHADRAWATI B/B","-","0","-1000","0.0","-23.9","-23.9"
"41","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"42","765 KV","SOLAPUR-RAICHUR","D/C","0","-1048","0.0","-14.7","-14.7"
"43","220 KV","KOLHAPUR-CHIKODI","D/C","0","-160","0.0","-3.2","-3.2"
"44","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"45","","XELDEM-AMBEWADI","S/C","108","0","1.9","0.0","1.9"
"WR-SR","","","","","","1.9","-41.9","-40.0"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"46","","BHUTAN","6.0","","","","",""
"47","","NEPAL","-3.9","","","","",""
"48","","BANGLADESH","-10.1","","","","",""
