"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8142","0","175.2","111.7","-1.0","153"
"","Haryana","7723","0","161.6","134.7","-1.4","179"
"","Rajasthan","7570","205","166.7","69.4","1.2","303"
"","Delhi","5111","0","105.6","84.4","-0.1","340"
"","UP","14144","420","312.7","163.9","1.9","445"
"","Uttarakhand","1769","75","39.5","16.9","1.6","222"
"","HP","1239","0","25.3","-1.8","1.0","164"
"","J&K","1841","460","35.3","15.9","-2.6","124"
"","Chandigarh","311","0","6.0","6.2","-0.2","16"
"WR","Chhattisgarh","3388","0","78.0","31.4","-0.3","334"
"","Gujarat","9665","0","212.5","59.7","-3.8","392"
"","MP","6365","0","135.8","64.2","-1.4","482"
"","Maharashtra","18885","0","407.8","115.5","3.1","490"
"","Goa","413","0","8.6","7.6","0.4","66"
"","DD","311","0","6.9","6.9","0.0","120"
"","DNH","745","0","17.2","17.3","-0.2","49"
"","Essar steel","458","0","9.0","8.3","0.7","193"
"SR","Andhra Pradesh","7040","0","163.0","29.2","3.7","444"
"","Telangana","7547","0","167.6","123.2","2.5","421"
"","Karnataka","9103","0","197.0","80.9","3.6","605"
"","Kerala","3364","0","65.2","47.7","1.3","146"
"","Tamil Nadu","13368","0","301.3","112.8","-1.0","1163"
"","Pondy","337","0","7.3","7.4","-0.2","24"
"ER","Bihar","3514","300","67.7","61.6","3.9","200"
"","DVC","2686","0","61.7","-22.1","0.6","50"
"","Jharkhand","989","0","19.2","15.2","-0.9","110"
"","Odisha","3917","0","74.2","19.3","-1.3","150"
"","West Bengal","8093","0","152.2","48.8","-1.2","50"
"","Sikkim","90","0","1.1","1.0","0.1","0"
"NER","Arunachal Pradesh","107","2","1.7","2.0","-0.4","9"
"","Assam","1451","163","27.8","20.3","2.6","161"
"","Manipur","123","5","1.4","2.0","-0.6","25"
"","Meghalaya","274","0","4.6","0.4","0.8","45"
"","Mizoram","71","2","1.1","1.0","0.1","29"
"","Nagaland","106","1","1.7","1.8","-0.2","12"
"","Tripura","243","5","3.4","3.6","0.1","26"
