"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10165","0","206.3","129.1","-1.9","48","0.0"
"","Haryana","7148","0","157.8","124.4","0.1","339","0.0"
"","Rajasthan","9024","0","198.7","45.5","-4.0","263","0.0"
"","Delhi","4666","0","100.7","84.6","-0.1","132","0.0"
"","UP","18181","0","359.1","158.6","0.7","655","0.0"
"","Uttarakhand","1762","0","38.3","12.4","0.8","97","0.0"
"","HP","1425","0","28.9","-1.5","-0.7","61","0.0"
"","J&K","2018","505","40.5","17.1","3.0","838","9.6"
"","Chandigarh","233","0","4.9","5.9","-0.9","-14","0.0"
"WR","Chhattisgarh","3913","0","91.7","33.6","-1.4","246","0.0"
"","Gujarat","15098","0","334.6","79.4","0.4","566","0.0"
"","MP","8185","0","183.2","80.7","-3.5","448","0.0"
"","Maharashtra","16716","0","374.0","65.6","-0.4","527","0.0"
"","Goa","541","0","11.3","11.1","-0.4","49","0.0"
"","DD","315","0","7.2","6.8","0.4","58","0.0"
"","DNH","800","0","18.7","18.7","0.0","133","0.0"
"","Essar steel","288","0","5.9","5.7","0.2","266","0.0"
"SR","Andhra Pradesh","6823","0","154.9","22.1","0.7","678","0.0"
"","Telangana","7788","0","167.8","88.4","1.4","442","0.0"
"","Karnataka","8944","0","165.4","31.2","-2.0","660","0.0"
"","Kerala","3351","0","66.3","52.4","2.7","273","0.0"
"","Tamil Nadu","13588","0","305.3","132.7","1.1","703","0.0"
"","Pondy","373","0","8.0","8.3","-0.3","34","0.0"
"ER","Bihar","5109","0","91.9","87.5","0.5","50","0.0"
"","DVC","3038","0","63.5","-36.0","0.1","150","0.0"
"","Jharkhand","998","0","22.2","14.5","-1.3","80","0.0"
"","Odisha","4438","0","87.9","33.0","4.5","500","0.0"
"","West Bengal","8080","0","166.0","71.2","1.4","200","0.0"
"","Sikkim","76","0","0.8","1.2","-0.4","15","0.0"
"NER","Arunachal Pradesh","122","0","2.3","2.5","-0.2","23","0.0"
"","Assam","1720","143","30.5","24.4","0.5","112","2.5"
"","Manipur","174","2","2.4","2.3","0.1","19","0.0"
"","Meghalaya","310","0","5.7","0.5","-0.2","43","0.0"
"","Mizoram","92","1","1.6","1.0","0.3","25","0.0"
"","Nagaland","129","2","2.3","2.2","-0.3","8","0.0"
"","Tripura","283","3","4.6","4.6","-0.6","55","0.0"
