"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6508","0","132.7","50.7","-1.8","57","0.0"
"","Haryana","7550","0","146.7","108.1","-0.2","279","0.0"
"","Rajasthan","10343","0","226.5","77.0","-1.0","330","0.0"
"","Delhi","5270","0","109.7","93.2","-1.6","159","0.0"
"","UP","19370","0","387.1","168.0","-0.2","854","0.0"
"","Uttarakhand","1885","0","41.2","18.1","-0.3","86","0.0"
"","HP","1312","0","27.5","6.5","0.0","109","0.4"
"","J&K","2261","565","42.6","24.3","-2.4","182","10.2"
"","Chandigarh","241","0","4.8","5.4","-0.6","4","0.0"
"WR","Chhattisgarh","4551","0","105.5","46.0","-2.2","306","0.0"
"","Gujarat","17609","0","392.9","115.4","2.4","581","0.0"
"","MP","9758","0","221.0","100.1","-0.7","425","0.0"
"","Maharashtra","22697","0","511.8","150.9","-1.7","312","0.0"
"","Goa","541","30","13.5","11.3","1.6","155","0.2"
"","DD","340","0","7.6","7.2","0.4","101","0.0"
"","DNH","785","0","18.4","18.5","-0.1","136","0.0"
"","Essar steel","323","0","5.2","5.7","-0.5","387","0.0"
"SR","Andhra Pradesh","8878","0","190.7","62.7","0.1","465","0.0"
"","Telangana","8226","0","179.3","52.3","0.3","333","0.0"
"","Karnataka","12688","0","246.0","78.0","1.5","544","0.0"
"","Kerala","3932","180","81.5","51.9","1.6","531","0.7"
"","Tamil Nadu","15532","0","350.1","186.9","1.6","394","0.0"
"","Pondy","425","0","9.2","9.1","0.2","51","0.0"
"ER","Bihar","5251","0","95.6","90.9","-0.8","180","0.0"
"","DVC","3226","0","69.5","-58.8","0.4","210","0.0"
"","Jharkhand","1242","0","27.0","17.0","-0.1","80","0.0"
"","Odisha","4748","0","98.9","37.4","4.8","450","0.0"
"","West Bengal","8628","0","182.3","62.9","1.1","320","0.0"
"","Sikkim","99","0","1.4","1.6","-0.3","20","0.0"
"NER","Arunachal Pradesh","125","2","2.3","2.4","-0.1","32","0.0"
"","Assam","1765","50","30.3","26.0","0.5","120","0.7"
"","Manipur","169","2","2.7","2.1","0.6","42","0.0"
"","Meghalaya","324","0","5.7","3.8","0.5","56","0.4"
"","Mizoram","95","1","1.8","1.4","0.2","13","0.0"
"","Nagaland","145","2","2.1","2.1","-0.1","24","0.0"
"","Tripura","290","3","5.6","4.6","0.7","89","0.0"
