"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7401","0","170.9","30.4","-0.2","106","0.0"
"","Haryana","7445","0","146.0","94.4","2.3","278","4.4"
"","Rajasthan","9924","0","214.4","40.2","2.0","492","0.0"
"","Delhi","4572","0","95.7","66.2","-0.8","130","0.2"
"","UP","16745","0","362.4","126.3","1.5","323","3.5"
"","Uttarakhand","1929","0","36.7","12.4","-0.1","123","0.0"
"","HP","1359","0","26.3","5.4","1.4","117","0.0"
"","J&K","1518","379","27.8","31.7","-16.6","-324","6.7"
"","Chandigarh","217","0","4.2","4.6","-0.4","27","0.0"
"WR","Chhattisgarh","4474","0","102.0","33.9","-2.0","366","0.0"
"","Gujarat","17881","0","398.2","134.1","7.1","603","0.0"
"","MP","9661","0","212.4","115.5","-1.9","351","0.0"
"","Maharashtra","22606","0","499.4","189.4","2.5","608","0.0"
"","Goa","518","0","12.2","9.3","-0.3","79","0.0"
"","DD","300","0","6.5","5.5","1.0","108","0.0"
"","DNH","741","0","17.1","16.4","0.7","99","0.0"
"","Essar steel","321","0","6.0","5.1","0.9","279","0.0"
"SR","Andhra Pradesh","8666","0","192.5","64.1","1.0","712","0.0"
"","Telangana","10154","0","209.7","85.4","5.3","650","0.0"
"","Karnataka","8783","0","186.0","20.6","1.0","519","0.0"
"","Kerala","3314","0","66.8","39.1","1.0","189","0.0"
"","Tamil Nadu","13230","0","280.2","170.1","0.1","810","0.0"
"","Pondy","334","20","7.2","7.0","0.2","51","0.1"
"ER","Bihar","5133","0","98.4","97.1","-0.7","50","0.0"
"","DVC","2725","-1","58.0","-27.3","6.8","550","1.0"
"","Jharkhand","1130","0","24.2","18.1","0.0","90","0.0"
"","Odisha","5473","-1","114.7","40.0","9.3","720","1.2"
"","West Bengal","9006","0","181.7","66.8","3.4","380","0.0"
"","Sikkim","92","0","1.2","1.4","-0.2","20","0.0"
"NER","Arunachal Pradesh","117","2","2.3","2.7","-0.4","129","0.0"
"","Assam","1681","44","27.6","23.4","-0.4","173","1.5"
"","Manipur","136","3","2.4","2.5","-0.1","29","0.0"
"","Meghalaya","271","3","4.9","2.3","-0.1","34","0.0"
"","Mizoram","81","4","1.4","1.1","-0.1","9","0.0"
"","Nagaland","109","3","2.4","2.0","0.0","5","0.0"
"","Tripura","270","1","4.3","4.5","-0.7","30","0.0"
