"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5594","0","116.5","75.7","-1.1","72","0.0"
"","Haryana","6120","0","119.5","90.1","0.1","168","0.0"
"","Rajasthan","13448","0","244.7","71.3","-1.4","315","0.0"
"","Delhi","3406","0","62.8","46.7","-0.6","158","0.0"
"","UP","13860","0","257.1","126.4","-2.1","230","0.0"
"","Uttarakhand","1863","0","35.0","15.8","0.3","137","0.0"
"","HP","1650","0","28.4","21.9","-0.7","106","0.0"
"","J&K(UT) and Ladakh(UT)","2724","681","46.9","39.6","-1.6","229","9.3"
"","Chandigarh","211","0","3.4","3.5","-0.2","36","0.0"
"WR","Chhattisgarh","3963","0","86.2","39.7","-1.0","556","0.0"
"","Gujarat","16482","0","363.1","98.8","4.5","535","0.0"
"","MP","11997","0","234.3","110.7","-1.7","391","0.0"
"","Maharashtra","23294","0","490.8","153.1","-1.2","242","0.0"
"","Goa","526","0","11.0","10.8","-0.3","81","0.0"
"","DD","340","0","7.6","7.0","0.6","67","0.0"
"","DNH","803","0","19.0","18.9","0.1","56","0.0"
"","Essar steel","776","0","6.6","6.3","0.3","233","0.0"
"SR","Andhra Pradesh","9903","0","195.9","77.3","0.2","484","0.0"
"","Telangana","12941","0","254.0","139.3","0.9","838","0.0"
"","Karnataka","12289","0","245.1","75.3","-0.3","527","0.0"
"","Kerala","3833","60","79.9","59.1","1.6","224","0.5"
"","Tamil Nadu","15130","0","334.0","184.1","1.1","497","0.0"
"","Pondy","383","0","7.9","8.1","-0.1","49","0.0"
"ER","Bihar","4037","0","73.1","65.9","0.3","163","0.0"
"","DVC","3066","0","62.9","-39.2","0.6","215","0.0"
"","Jharkhand","1179","0","22.9","16.2","-2.2","47","0.0"
"","Odisha","3837","0","71.6","1.5","0.1","268","0.0"
"","West Bengal","6305","0","115.5","30.6","-1.5","226","0.0"
"","Sikkim","153","0","1.5","1.7","-0.2","23","0.0"
"NER","Arunachal Pradesh","126","2","2.2","2.1","0.0","26","0.0"
"","Assam","1196","165","20.3","16.5","-0.1","114","1.6"
"","Manipur","178","6","2.5","2.5","0.0","46","0.0"
"","Meghalaya","338","0","5.7","4.0","0.3","37","0.1"
"","Mizoram","100","1","1.6","1.4","0.0","24","0.0"
"","Nagaland","118","2","2.2","1.9","0.2","25","0.0"
"","Tripura","224","1","3.4","1.4","0.2","90","0.0"
