"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7456","0","156.7","112.8","-13.0","93","0.0"
"","Haryana","8807","0","170.3","132.7","1.3","298","0.0"
"","Rajasthan","9857","151","209.6","70.7","2.4","466","0.0"
"","Delhi","5955","0","120.3","96.4","-2.6","75","0.0"
"","UP","17954","0","359.1","171.0","1.3","360","0.0"
"","Uttarakhand","1908","0","39.4","11.3","0.0","129","0.0"
"","HP","1315","0","24.1","-3.1","3.0","168","0.0"
"","J&K","2154","538","41.8","19.0","-0.7","754","10.0"
"","Chandigarh","250","0","5.0","6.1","-1.1","0","0.0"
"WR","Chhattisgarh","3686","0","85.8","25.7","2.3","261","0.0"
"","Gujarat","13031","0","291.5","82.9","2.1","563","0.0"
"","MP","7197","0","161.3","67.8","-2.1","333","0.0"
"","Maharashtra","18754","0","411.1","108.9","0.2","680","0.0"
"","Goa","446","0","9.1","8.3","0.1","42","0.0"
"","DD","648","0","7.2","6.3","0.9","75","0.0"
"","DNH","750","0","17.4","16.8","0.6","91","0.0"
"","Essar steel","538","0","11.4","10.3","1.0","398","0.0"
"SR","Andhra Pradesh","7140","0","163.4","12.3","1.2","587","0.0"
"","Telangana","7731","0","167.5","82.6","-0.4","383","0.0"
"","Karnataka","8878","0","189.3","59.3","0.3","507","0.0"
"","Kerala","3501","0","69.4","46.8","0.9","185","0.0"
"","Tamil Nadu","14357","0","310.8","126.9","-2.8","589","0.0"
"","Pondy","382","0","7.9","8.0","-0.1","52","0.0"
"ER","Bihar","4477","0","81.7","80.4","-0.8","200","0.0"
"","DVC","2959","0","65.5","-22.3","-0.1","220","0.0"
"","Jharkhand","858","0","20.7","15.3","-0.6","75","0.0"
"","Odisha","3969","0","78.7","38.3","1.5","220","0.0"
"","West Bengal","7788","0","159.6","40.1","1.9","225","0.0"
"","Sikkim","86","0","1.3","1.5","-0.2","10","0.0"
"NER","Arunachal Pradesh","106","2","2.4","3.1","-0.7","0","0.0"
"","Assam","1612","141","28.5","23.5","0.0","152","2.1"
"","Manipur","167","1","2.2","2.7","-0.4","30","0.0"
"","Meghalaya","293","0","5.4","0.4","0.0","38","0.0"
"","Mizoram","83","1","1.6","1.1","0.0","35","0.0"
"","Nagaland","112","3","2.1","2.3","-0.4","20","0.0"
"","Tripura","248","0","4.2","4.4","-0.5","29","0.0"
