"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10000","0","217.5","129.8","-3.1","229","0.0"
"","Haryana","6985","0","149.3","111.1","0.1","315","0.0"
"","Rajasthan","9367","0","200.8","71.1","1.8","351","0.0"
"","Delhi","5426","0","99.3","79.9","-0.9","195","0.0"
"","UP","17811","0","383.9","169.6","1.6","357","0.0"
"","Uttarakhand","1788","0","39.6","16.3","0.4","87","0.0"
"","HP","797","0","24.5","-0.2","2.1","169","0.0"
"","J&K","2118","530","41.6","15.7","-0.1","259","9.8"
"","Chandigarh","269","0","5.3","5.9","-0.6","0","0.0"
"WR","Chhattisgarh","3259","0","79.1","11.5","-1.3","83","0.0"
"","Gujarat","14286","0","322.5","98.6","-0.9","497","0.0"
"","MP","7142","0","156.9","83.8","-2.5","214","0.0"
"","Maharashtra","17477","0","397.2","107.9","1.8","472","0.0"
"","Goa","377","0","8.3","8.2","-0.4","53","0.0"
"","DD","298","0","6.8","6.2","0.6","54","0.0"
"","DNH","744","0","17.1","17.1","0.0","45","0.0"
"","Essar steel","398","0","8.1","7.7","0.4","145","0.0"
"SR","Andhra Pradesh","6567","0","145.6","46.8","6.0","578","0.0"
"","Telangana","5505","0","121.6","55.5","-0.6","403","0.0"
"","Karnataka","7080","0","150.1","61.9","3.4","609","0.0"
"","Kerala","3356","0","63.0","48.7","1.3","307","0.0"
"","Tamil Nadu","13087","0","295.1","115.8","0.2","794","0.0"
"","Pondy","346","0","7.2","7.6","-0.4","22","0.0"
"ER","Bihar","4323","0","84.1","77.7","4.5","300","0.0"
"","DVC","2928","0","65.4","-31.9","0.7","270","0.0"
"","Jharkhand","915","0","23.9","17.0","0.8","200","0.0"
"","Odisha","3867","0","80.9","15.9","-0.1","150","0.0"
"","West Bengal","7618","0","145.0","43.6","-0.8","250","0.0"
"","Sikkim","60","0","0.9","1.3","-0.4","30","0.0"
"NER","Arunachal Pradesh","99","7","2.0","3.1","-1.1","8","0.1"
"","Assam","1454","147","23.6","17.8","0.0","78","1.5"
"","Manipur","131","6","1.9","2.3","-0.4","27","0.1"
"","Meghalaya","213","0","4.7","0.1","-0.5","36","0.0"
"","Mizoram","66","3","1.1","1.1","0.0","23","0.0"
"","Nagaland","124","4","1.9","2.4","-0.7","53","0.0"
"","Tripura","238","0","4.3","2.2","0.4","35","0.0"
