"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11183","0","254.1","145.8","-0.5","113","0.0"
"","Haryana","8000","0","171.0","138.9","-1.1","213","0.0"
"","Rajasthan","9791","0","222.4","76.9","0.6","262","0.0"
"","Delhi","5152","0","107.6","88.3","-1.0","107","0.2"
"","UP","16212","0","335.8","180.4","0.3","275","0.0"
"","Uttarakhand","1796","0","38.7","16.8","0.0","149","0.0"
"","HP","1404","0","30.5","-0.5","2.8","230","0.0"
"","J&K","2174","544","42.6","20.5","-2.6","161","10.8"
"","Chandigarh","299","0","5.9","6.5","-0.6","9","0.0"
"WR","Chhattisgarh","3272","0","73.5","21.2","0.4","719","0.0"
"","Gujarat","14115","0","314.8","92.5","4.6","533","0.0"
"","MP","7265","0","163.2","70.8","0.7","817","0.0"
"","Maharashtra","18215","0","401.2","122.1","0.9","568","0.0"
"","Goa","403","0","8.6","8.8","-0.8","36","0.0"
"","DD","345","0","7.7","6.9","0.9","103","0.0"
"","DNH","788","0","18.3","17.1","1.1","140","0.0"
"","Essar steel","548","0","11.1","10.8","0.3","292","0.0"
"SR","Andhra Pradesh","7963","0","169.3","22.1","-1.4","495","0.0"
"","Telangana","8795","0","188.0","66.9","-1.2","492","0.0"
"","Karnataka","8453","0","176.1","51.6","-2.8","292","0.0"
"","Kerala","3103","0","60.8","27.1","-0.2","147","0.0"
"","Tamil Nadu","14135","0","302.0","93.9","-2.1","420","0.0"
"","Pondy","349","0","7.3","7.5","-0.2","33","0.0"
"ER","Bihar","4844","0","92.9","91.7","1.2","200","0.0"
"","DVC","2877","0","64.1","-26.9","4.3","300","0.4"
"","Jharkhand","1037","0","22.5","16.3","-1.6","80","0.3"
"","Odisha","4566","0","90.3","27.6","2.7","250","0.6"
"","West Bengal","8732","0","176.4","53.6","3.2","220","0.0"
"","Sikkim","94","0","1.1","1.3","-0.2","12","0.0"
"NER","Arunachal Pradesh","127","1","2.4","3.0","-0.6","6","0.0"
"","Assam","1717","133","32.7","27.6","1.2","209","1.4"
"","Manipur","184","2","2.5","2.7","-0.2","34","0.0"
"","Meghalaya","290","0","5.6","0.4","0.0","8","0.0"
"","Mizoram","78","0","1.4","1.2","-0.1","4","0.0"
"","Nagaland","114","2","2.3","2.0","-0.2","24","0.0"
"","Tripura","280","3","5.0","4.0","0.4","61","0.0"
