"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5855","0","114.0","46.0","1.3","268"
"","Haryana","5633","0","107.7","47.0","0.2","294"
"","Rajasthan","9688","0","210.4","68.9","1.9","383"
"","Delhi","3079","0","55.1","37.5","-0.6","303"
"","UP","10402","1235","221.4","89.5","-2.0","227"
"","Uttarakhand","1464","80","29.7","22.7","-0.9","72"
"","HP","1178","0","21.5","17.3","-0.7","71"
"","J&K","1913","478","38.7","32.4","0.9","220"
"","Chandigarh","170","0","3.1","3.0","0.0","20"
"WR","Chhattisgarh","3030","209","63.1","14.9","2.0","267"
"","Gujarat","11809","0","265.1","63.4","-4.2","537"
"","MP","9627","0","201.1","123.1","-1.5","293"
"","Maharashtra","17935","139","374.2","98.9","-1.3","504"
"","Goa","356","0","6.6","6.2","0.0","64"
"","DD","253","0","5.7","5.9","-0.1","29"
"","DNH","633","0","14.3","15.0","-0.8","23"
"","Essar steel","356","0","7.4","6.7","0.7","94"
"SR","Andhra Pradesh","5588","0","128.4","29.6","0.5","286"
"","Telangana","5298","202","118.3","67.5","2.3","325"
"","Karnataka","7572","400","158.8","18.8","2.0","446"
"","Kerala","2936","75","52.9","34.9","2.2","266"
"","Tamil Nadu","9902","763","215.2","67.2","1.5","317"
"","Pondy","249","0","4.8","4.9","-0.1","29"
"ER","Bihar","2458","200","48.6","48.1","-1.5","90"
"","DVC","2319","0","54.2","-13.3","2.6","210"
"","Jharkhand","1046","0","20.3","10.0","-0.5","110"
"","Odisha","3325","0","63.9","19.2","5.0","370"
"","West Bengal","5819","0","102.6","5.6","2.4","230"
"","Sikkim","94","0","1.8","1.6","0.2","40"
"NER","Arunachal Pradesh","100","4","1.9","1.4","0.5","45"
"","Assam","1152","50","18.0","13.7","-0.5","137"
"","Manipur","138","4","2.3","2.3","0.0","41"
"","Meghalaya","333","4","5.2","4.2","1.0","53"
"","Mizoram","69","3","1.0","0.8","0.1","46"
"","Nagaland","112","5","2.1","1.5","0.0","34"
"","Tripura","195","3","2.3","0.5","0.3","60"
