"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5118","0","101.8","42.5","1.1","239"
"","Haryana","5968","0","116.7","59.9","-0.4","307"
"","Rajasthan","9813","0","209.8","76.3","1.3","322"
"","Delhi","3304","0","59.6","45.0","0.4","242"
"","UP","10890","1210","217.3","102.5","1.1","427"
"","Uttarakhand","1722","0","33.7","24.5","2.6","219"
"","HP","1399","0","25.3","20.4","0.3","87"
"","J&K","1877","469","40.9","34.4","0.4","111"
"","Chandigarh","183","0","3.4","3.6","0.3","18"
"WR","Chhattisgarh","3214","96","68.7","20.9","-0.2","235"
"","Gujarat","12148","0","268.6","77.0","-1.1","659"
"","MP","10365","0","219.2","130.1","-2.7","312"
"","Maharashtra","18522","20","397.9","115.9","-4.7","421"
"","Goa","453","0","9.1","8.1","0.6","79"
"","DD","292","0","6.5","6.3","0.2","97"
"","DNH","659","0","15.1","15.8","-0.7","0"
"","Essar steel","435","0","5.6","5.0","0.6","113"
"SR","Andhra Pradesh","5366","0","115.8","16.4","0.6","1029"
"","Telangana","5975","0","128.1","83.5","-1.4","349"
"","Karnataka","7339","400","158.7","26.0","1.2","553"
"","Kerala","3433","0","63.5","44.2","2.1","292"
"","Tamil Nadu","9768","0","193.7","77.2","2.4","542"
"","Pondy","243","0","4.7","4.7","0.0","25"
"ER","Bihar","3327","150","64.7","61.0","1.1","305"
"","DVC","2480","150","56.2","-10.5","-0.5","285"
"","Jharkhand","1120","40","23.3","11.0","0.3","150"
"","Odisha","3902","0","67.6","26.0","2.4","380"
"","West Bengal","6485","0","117.3","25.4","0.7","310"
"","Sikkim","107","0","1.6","1.0","0.6","15"
"NER","Arunachal Pradesh","129","1","1.1","1.6","-0.4","63"
"","Assam","1226","77","17.8","12.6","0.6","191"
"","Manipur","151","1","2.2","2.5","-0.3","22"
"","Meghalaya","311","1","5.0","4.6","-0.4","16"
"","Mizoram","84","1","1.3","1.2","0.1","28"
"","Nagaland","108","2","1.8","1.7","0.1","26"
"","Tripura","200","1","3.7","-0.2","1.7","41"
