"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6482","0","138.5","62.9","-1.4","75","0.0"
"","Haryana","7277","0","156.1","123.2","-0.9","129","0.0"
"","Rajasthan","10162","0","215.5","62.2","-2.2","311","0.0"
"","Delhi","4276","0","87.9","71.7","-0.8","120","0.0"
"","UP","16971","0","327.3","134.8","1.0","1382","3.4"
"","Uttarakhand","1716","0","35.6","19.9","0.0","157","0.0"
"","HP","1439","0","28.1","15.1","0.5","341","0.0"
"","J&K","2231","558","41.3","33.9","-1.4","243","9.9"
"","Chandigarh","211","0","4.2","4.1","0.0","26","0.0"
"WR","Chhattisgarh","4040","0","89.5","38.1","0.7","258","0.0"
"","Gujarat","16207","0","360.1","63.5","4.4","468","0.0"
"","MP","8654","0","187.7","118.7","-1.5","326","0.0"
"","Maharashtra","20774","0","458.8","167.2","-2.5","616","0.0"
"","Goa","541","0","12.8","12.0","0.2","71","0.0"
"","DD","337","0","7.6","7.1","0.5","49","0.0"
"","DNH","793","0","18.6","18.6","0.0","44","0.0"
"","Essar steel","335","0","5.3","5.5","-0.2","306","0.0"
"SR","Andhra Pradesh","7071","0","152.3","56.3","-0.1","496","0.0"
"","Telangana","8330","0","173.4","36.1","-1.2","499","0.0"
"","Karnataka","8525","0","161.8","38.1","-1.4","495","0.0"
"","Kerala","3302","0","67.4","47.9","1.2","198","0.0"
"","Tamil Nadu","13263","0","266.3","150.2","-0.1","499","0.0"
"","Pondy","371","0","7.4","7.9","-0.6","31","0.0"
"ER","Bihar","5033","0","95.0","90.2","0.6","200","0.0"
"","DVC","3056","0","63.8","-22.5","2.9","350","0.0"
"","Jharkhand","1133","0","24.7","15.4","-0.1","50","0.0"
"","Odisha","4047","0","81.5","10.4","7.8","550","0.0"
"","West Bengal","8080","0","154.3","49.9","3.0","700","0.0"
"","Sikkim","94","0","0.9","1.3","-0.4","5","0.0"
"NER","Arunachal Pradesh","116","7","2.0","2.0","-0.1","45","0.0"
"","Assam","1786","64","31.0","25.0","0.7","145","2.4"
"","Manipur","153","9","2.5","2.3","0.3","30","0.0"
"","Meghalaya","321","7","5.5","1.7","0.2","56","0.0"
"","Mizoram","89","4","1.7","0.3","1.0","33","0.0"
"","Nagaland","117","7","2.2","2.0","0.0","76","0.0"
"","Tripura","291","14","4.8","3.4","0.8","107","0.0"
