"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6117","0","130.9","64.5","-1.2","175","0.0"
"","Haryana","6749","13","122.6","76.9","-4.9","510","0.9"
"","Rajasthan","10175","0","217.5","77.1","3.1","487","0.0"
"","Delhi","5338","0","100.3","81.0","-2.4","152","0.1"
"","UP","17160","10","327.6","125.7","2.1","327","0.0"
"","Uttarakhand","1759","0","33.4","18.0","-3.6","43","0.0"
"","HP","1152","0","21.0","7.4","-0.2","129","0.3"
"","J&K","2135","534","34.6","21.5","-5.7","100","8.2"
"","Chandigarh","207","0","4.4","4.4","0.0","18","0.0"
"WR","Chhattisgarh","3486","0","82.6","15.6","-0.2","83","0.0"
"","Gujarat","14975","0","338.8","140.9","-0.5","609","0.0"
"","MP","8497","0","186.0","98.7","-2.4","146","0.0"
"","Maharashtra","21832","0","484.7","145.8","6.1","765","0.0"
"","Goa","477","0","10.0","9.4","0.1","44","0.0"
"","DD","303","0","7.0","6.0","1.0","51","0.0"
"","DNH","729","0","17.3","17.1","0.2","34","0.0"
"","Essar steel","270","0","5.4","5.4","0.0","226","0.0"
"SR","Andhra Pradesh","8095","0","164.0","50.0","0.8","495","0.0"
"","Telangana","6431","0","136.1","40.5","-1.4","331","0.0"
"","Karnataka","7161","0","153.3","54.6","-1.9","580","0.0"
"","Kerala","2802","0","62.2","53.2","0.5","159","0.0"
"","Tamil Nadu","13209","0","309.1","148.0","3.8","578","0.0"
"","Pondy","355","0","7.7","8.1","-0.3","44","0.0"
"ER","Bihar","4691","0","88.1","88.9","-1.4","250","0.0"
"","DVC","2959","0","68.2","-40.8","0.5","170","0.0"
"","Jharkhand","1205","0","23.2","18.0","0.7","128","0.0"
"","Odisha","4128","0","81.8","40.5","2.8","400","0.0"
"","West Bengal","7639","0","140.4","31.6","2.8","440","0.0"
"","Sikkim","79","0","1.2","1.0","0.2","38","0.0"
"NER","Arunachal Pradesh","95","2","1.9","2.1","-0.2","16","0.0"
"","Assam","1422","108","22.0","17.9","1.0","154","0.7"
"","Manipur","161","4","1.9","2.1","-0.2","22","0.0"
"","Meghalaya","280","5","4.7","1.3","-0.1","58","0.0"
"","Mizoram","73","3","1.4","1.1","0.0","5","0.0"
"","Nagaland","109","5","1.6","1.9","-0.3","29","0.0"
"","Tripura","179","7","3.6","2.9","0.2","58","0.1"
