"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5511","0","109.7","33.2","0.2","132","0.0"
"","Haryana","6740","0","125.6","74.4","1.9","283","0.1"
"","Rajasthan","12180","0","236.7","62.7","0.8","256","0.0"
"","Delhi","4197","0","71.7","56.1","-1.1","126","0.0"
"","UP","12881","390","264.7","97.3","0.7","213","2.9"
"","Uttarakhand","2196","0","38.6","24.1","1.4","233","0.3"
"","HP","1686","0","30.2","24.1","1.0","182","0.0"
"","J&K","2568","642","48.9","45.4","-2.2","131","11.2"
"","Chandigarh","238","0","3.8","3.8","0.0","25","0.0"
"WR","Chhattisgarh","3460","0","75.1","34.1","0.1","269","0.2"
"","Gujarat","15335","0","322.3","81.8","2.0","717","0.0"
"","MP","12692","0","233.3","128.4","-0.5","561","0.0"
"","Maharashtra","19954","0","399.5","104.5","0.5","667","0.0"
"","Goa","452","0","11.5","10.7","0.2","47","0.0"
"","DD","289","0","5.5","5.5","0.0","58","0.0"
"","DNH","779","0","18.2","18.0","0.2","56","0.0"
"","Essar steel","511","0","10.4","10.1","0.3","322","0.0"
"SR","Andhra Pradesh","6934","0","148.1","62.3","-0.3","527","0.0"
"","Telangana","7782","0","157.0","54.2","-0.5","432","0.0"
"","Karnataka","10980","0","204.5","73.4","-0.4","443","0.0"
"","Kerala","3704","0","70.1","54.1","0.7","253","0.0"
"","Tamil Nadu","14209","0","297.2","151.2","-1.0","398","0.0"
"","Pondy","368","0","7.3","7.4","-0.2","55","0.0"
"ER","Bihar","3986","0","72.6","68.0","-0.6","460","0.0"
"","DVC","3106","0","66.3","-45.6","0.0","396","0.0"
"","Jharkhand","1078","0","23.9","19.2","0.2","169","0.0"
"","Odisha","3966","0","80.3","31.6","-0.2","267","0.0"
"","West Bengal","6741","0","125.4","28.3","1.1","309","0.0"
"","Sikkim","100","0","1.5","1.6","-0.1","18","0.0"
"NER","Arunachal Pradesh","112","2","2.1","1.9","0.2","48","0.0"
"","Assam","1314","74","23.6","18.0","1.4","105","0.5"
"","Manipur","192","4","2.5","2.8","-0.4","28","0.0"
"","Meghalaya","350","0","6.3","5.1","-0.2","48","0.0"
"","Mizoram","104","2","1.8","1.5","0.3","31","0.0"
"","Nagaland","117","2","2.2","1.9","0.2","49","0.0"
"","Tripura","226","1","3.6","3.5","0.7","49","0.0"
