"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6243","0","139.3","87.1","-0.3","451"
"","Haryana","7300","0","145.3","111.4","-0.8","199"
"","Rajasthan","8871","0","191.1","73.6","2.8","463"
"","Delhi","4873","26","99.1","81.1","-0.5","121"
"","UP","16277","465","349.6","133.1","2.6","1440"
"","Uttarakhand","1678","190","37.1","17.1","2.0","187"
"","HP","1217","0","24.8","6.0","6.1","488"
"","J&K","1936","484","41.3","17.9","3.2","384"
"","Chandigarh","247","0","5.0","5.2","-0.2","65"
"WR","Chhattisgarh","3888","0","90.3","25.8","-1.1","86"
"","Gujarat","14868","0","333.6","77.8","2.0","395"
"","MP","8297","0","177.9","106.9","0.0","332"
"","Maharashtra","20820","28","471.4","143.1","1.5","679"
"","Goa","484","0","10.7","8.6","1.6","71"
"","DD","312","0","6.4","6.1","0.3","16"
"","DNH","753","0","16.6","16.2","0.5","43"
"","Essar steel","599","0","6.6","6.8","-0.2","138"
"SR","Andhra Pradesh","7097","0","154.5","36.9","5.1","359"
"","Telangana","6882","0","139.8","60.6","-1.8","393"
"","Karnataka","8736","0","192.8","70.8","2.9","377"
"","Kerala","3556","0","70.3","54.5","2.6","223"
"","Tamil Nadu","14501","0","313.2","167.8","-1.9","553"
"","Pondy","344","0","0.0","7.7","-0.5","16"
"ER","Bihar","3857","0","70.4","65.6","0.2","250"
"","DVC","2989","0","63.1","-48.1","-1.8","100"
"","Jharkhand","998","0","21.4","15.7","-0.2","100"
"","Odisha","4291","0","80.3","28.6","-1.1","250"
"","West Bengal","8001","0","129.9","27.1","1.4","150"
"","Sikkim","78","0","0.9","0.8","0.1","20"
"NER","Arunachal Pradesh","133","1","2.0","2.1","-0.1","45"
"","Assam","1333","7","22.1","16.1","2.4","215"
"","Manipur","140","1","2.2","2.1","0.1","31"
"","Meghalaya","300","0","4.9","1.9","-0.2","54"
"","Mizoram","75","0","1.5","1.3","0.1","10"
"","Nagaland","117","1","2.3","1.9","0.1","45"
"","Tripura","221","6","2.9","2.5","0.1","39"
