"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6038","0","137.2","32.1","-0.1","103","0.0"
"","Haryana","6697","0","146.3","99.4","1.4","267","1.7"
"","Rajasthan","10686","0","219.6","38.0","3.1","463","0.0"
"","Delhi","3986","0","80.4","63.1","-0.3","133","0.0"
"","UP","16612","20","333.4","123.7","1.8","441","0.0"
"","Uttarakhand","1759","0","35.6","13.7","-0.2","156","0.0"
"","HP","1454","0","27.0","12.8","1.0","120","0.0"
"","J&K","2001","500","40.2","36.1","-4.9","46","9.6"
"","Chandigarh","186","0","3.4","3.5","0.0","21","0.0"
"WR","Chhattisgarh","4394","0","101.5","28.4","-0.9","792","0.0"
"","Gujarat","15709","0","358.3","134.4","7.6","587","0.0"
"","MP","11510","0","252.1","139.9","-2.5","904","0.0"
"","Maharashtra","21380","0","463.4","184.3","-3.6","576","0.0"
"","Goa","470","0","9.7","10.0","-0.7","70","0.0"
"","DD","283","0","6.1","5.4","0.6","68","0.0"
"","DNH","712","0","15.8","15.0","0.8","108","0.0"
"","Essar steel","421","0","8.0","7.6","0.3","325","0.0"
"SR","Andhra Pradesh","7604","0","172.6","74.2","1.1","617","0.0"
"","Telangana","8895","0","192.0","84.0","-0.1","470","0.0"
"","Karnataka","7839","0","151.5","37.5","-0.4","650","0.0"
"","Kerala","3232","75","63.1","41.3","0.3","265","0.2"
"","Tamil Nadu","11636","0","254.1","120.6","0.0","439","0.0"
"","Pondy","287","0","6.1","6.5","-0.4","20","0.0"
"ER","Bihar","4421","0","82.2","81.3","-1.7","0","0.0"
"","DVC","2853","0","61.4","-22.0","2.5","350","0.0"
"","Jharkhand","999","0","24.5","14.4","-0.4","0","0.0"
"","Odisha","4729","0","99.8","41.2","2.4","300","0.0"
"","West Bengal","6816","0","116.1","-2.6","1.6","100","0.0"
"","Sikkim","76","0","1.0","1.3","-0.4","0","0.0"
"NER","Arunachal Pradesh","105","1","2.2","2.2","0.0","161","0.0"
"","Assam","1384","21","22.5","15.8","1.2","164","0.8"
"","Manipur","162","2","2.2","2.5","-0.3","46","0.0"
"","Meghalaya","263","1","4.9","2.7","-0.1","79","0.0"
"","Mizoram","81","1","1.8","0.8","0.3","7","0.0"
"","Nagaland","99","2","2.6","1.9","0.2","15","0.0"
"","Tripura","251","0","5.0","3.2","-0.7","19","0.1"
