"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6138","0","126.9","82.1","-1.0","44","0.0"
"","Haryana","6323","0","129.1","82.2","0.5","249","0.0"
"","Rajasthan","13784","0","245.5","78.4","0.0","476","0.0"
"","Delhi","3813","0","61.1","45.2","-1.0","290","0.0"
"","UP","14671","0","286.6","125.3","0.2","575","0.7"
"","Uttarakhand","1849","0","34.3","15.0","-0.2","158","0.0"
"","HP","1474","0","25.2","17.6","0.8","298","0.0"
"","J&K(UT) and Ladakh(UT)","2442","611","48.8","45.5","0.4","229","12.1"
"","Chandigarh","201","0","3.2","3.2","0.0","48","0.0"
"WR","Chhattisgarh","3828","0","83.8","39.0","-0.2","255","0.0"
"","Gujarat","15622","0","335.0","94.1","2.1","497","0.0"
"","MP","14083","0","265.3","135.3","-3.2","802","0.0"
"","Maharashtra","22051","0","461.2","148.7","-0.2","635","0.0"
"","Goa","438","0","9.3","8.9","-0.1","30","0.0"
"","DD","295","0","6.8","6.3","0.5","42","0.0"
"","DNH","759","0","18.0","17.9","0.1","34","0.0"
"","Essar steel","791","0","11.3","11.4","-0.1","242","0.0"
"SR","Andhra Pradesh","9496","0","189.7","64.2","0.0","447","0.0"
"","Telangana","11783","0","235.6","127.8","1.1","936","0.0"
"","Karnataka","11438","0","225.3","77.1","-1.8","543","0.0"
"","Kerala","3580","0","71.9","60.6","1.3","280","0.0"
"","Tamil Nadu","13019","0","296.6","157.1","0.0","439","0.0"
"","Pondy","322","0","6.8","7.2","-0.4","30","0.0"
"ER","Bihar","4087","0","77.4","74.1","0.5","400","0.0"
"","DVC","3176","0","64.2","-39.6","0.5","110","0.0"
"","Jharkhand","1314","0","23.5","17.8","0.2","40","0.0"
"","Odisha","3964","0","71.1","-0.8","-0.4","90","0.0"
"","West Bengal","6251","0","115.9","29.2","-0.9","210","0.0"
"","Sikkim","123","0","1.7","1.6","0.1","10","0.0"
"NER","Arunachal Pradesh","121","1","2.2","2.3","-0.2","14","0.0"
"","Assam","1386","25","21.4","19.7","0.1","145","0.4"
"","Manipur","210","1","2.8","2.9","-0.2","19","0.0"
"","Meghalaya","371","0","6.5","5.5","-0.1","41","0.2"
"","Mizoram","99","1","1.6","1.6","-0.1","16","0.0"
"","Nagaland","131","1","2.3","2.0","0.1","28","0.1"
"","Tripura","221","1","3.4","1.5","-0.2","25","0.0"
