"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11056","0","251.7","124.1","-0.3","106","0.0"
"","Haryana","9954","0","204.4","131.7","2.5","282","0.0"
"","Rajasthan","10004","0","227.1","65.3","1.3","380","0.0"
"","Delhi","6275","0","126.1","96.9","-0.9","200","0.0"
"","UP","19641","260","432.4","187.6","0.9","195","0.0"
"","Uttarakhand","2047","0","45.0","17.9","2.6","247","0.9"
"","HP","1318","0","27.1","7.4","1.3","247","0.0"
"","J&K","1965","491","40.9","19.0","-3.5","128","9.7"
"","Chandigarh","292","0","5.4","5.7","-0.3","13","0.0"
"WR","Chhattisgarh","3710","0","85.8","17.9","0.0","186","0.0"
"","Gujarat","14285","0","316.9","102.6","2.5","736","0.0"
"","MP","7670","0","165.0","71.5","-1.4","454","0.0"
"","Maharashtra","16753","0","385.1","100.0","-4.2","453","0.0"
"","Goa","371","0","8.0","7.3","0.0","32","0.0"
"","DD","306","0","7.0","6.6","0.4","54","0.0"
"","DNH","739","0","17.3","17.3","0.0","172","0.0"
"","Essar steel","269","0","4.5","3.7","0.8","205","0.0"
"SR","Andhra Pradesh","7838","0","175.7","22.1","0.1","490","0.0"
"","Telangana","6610","0","138.6","60.1","0.0","319","0.0"
"","Karnataka","7841","0","163.4","47.9","-6.6","460","0.0"
"","Kerala","3134","0","59.5","31.6","0.7","260","0.0"
"","Tamil Nadu","13608","0","307.3","111.5","1.6","482","0.0"
"","Pondy","335","0","7.5","7.6","-0.1","45","0.0"
"ER","Bihar","4655","0","86.6","86.6","-2.4","10","0.0"
"","DVC","3071","0","67.4","-40.5","-0.2","200","0.0"
"","Jharkhand","1133","0","22.4","19.8","0.1","180","0.0"
"","Odisha","4496","0","90.2","48.1","3.4","400","0.0"
"","West Bengal","8049","0","154.0","37.8","0.7","250","0.0"
"","Sikkim","71","0","0.9","1.2","-0.3","0","0.0"
"NER","Arunachal Pradesh","119","4","2.3","2.3","0.0","0","0.0"
"","Assam","1559","250","29.8","24.0","0.7","116","1.0"
"","Manipur","164","3","2.4","2.5","-0.2","8","0.0"
"","Meghalaya","281","0","5.4","0.3","0.1","58","0.0"
"","Mizoram","80","2","1.7","1.3","-0.3","11","0.0"
"","Nagaland","118","3","2.1","2.1","-0.2","14","0.0"
"","Tripura","254","3","3.9","4.1","-0.2","42","0.0"
