"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9987","0","228.5","132.9","0.4","146"
"","Haryana","7873","0","156.5","139.2","-1.7","218"
"","Rajasthan","7485","0","157.5","61.0","1.3","352"
"","Delhi","4219","0","91.3","74.0","-2.0","206"
"","UP","12101","0","261.7","150.3","-12.0","915"
"","Uttarakhand","1732","0","36.9","13.7","1.6","256"
"","HP","1281","0","26.1","0.3","0.8","188"
"","J&K","1950","435","33.8","15.0","-3.5","73"
"","Chandigarh","254","0","5.4","6.3","-1.0","0"
"WR","Chhattisgarh","3439","0","83.5","24.9","5.1","555"
"","Gujarat","11661","0","262.1","70.8","0.8","579"
"","MP","6669","0","140.3","83.3","-1.1","373"
"","Maharashtra","16636","28","347.4","127.2","0.2","664"
"","Goa","391","0","8.0","7.1","0.5","50"
"","DD","305","0","6.9","6.5","0.4","53"
"","DNH","730","0","16.7","17.0","-0.3","0"
"","Essar steel","602","0","12.0","11.5","0.5","456"
"SR","Andhra Pradesh","6036","0","131.9","16.8","1.3","632"
"","Telangana","6675","0","143.0","85.0","0.8","314"
"","Karnataka","6068","0","123.0","48.6","-4.6","406"
"","Kerala","3262","0","62.6","45.6","1.0","186"
"","Tamil Nadu","12172","0","270.1","109.5","-3.1","723"
"","Pondy","324","0","7.0","7.3","-0.3","32"
"ER","Bihar","3509","0","70.3","71.2","-2.7","100"
"","DVC","2698","0","60.4","-16.2","1.2","150"
"","Jharkhand","1051","0","22.6","15.1","-0.2","50"
"","Odisha","3747","0","76.0","25.2","0.9","150"
"","West Bengal","7866","0","154.3","48.7","1.1","200"
"","Sikkim","82","0","0.9","1.2","-0.2","0"
"NER","Arunachal Pradesh","106","4","2.0","2.1","-0.1","10"
"","Assam","1450","130","28.7","19.5","3.6","238"
"","Manipur","125","3","1.9","2.0","-0.1","18"
"","Meghalaya","254","0","4.5","-0.8","0.2","132"
"","Mizoram","76","3","1.2","1.0","0.2","43"
"","Nagaland","106","5","1.8","1.7","0.1","2"
"","Tripura","251","0","4.0","3.5","0.4","59"
