"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6224","0","135.6","83.6","-0.1","322"
"","Haryana","6885","0","141.1","106.5","-2.4","498"
"","Rajasthan","7934","3008","174.9","74.0","4.9","338"
"","Delhi","4839","0","100.1","81.7","-0.8","181"
"","UP","16605","505","344.3","135.3","-0.6","650"
"","Uttarakhand","1749","0","36.0","16.8","0.2","198"
"","HP","1267","0","24.8","5.0","7.4","650"
"","J&K","1867","467","39.3","19.0","4.4","293"
"","Chandigarh","228","0","4.9","4.8","0.0","36"
"WR","Chhattisgarh","3889","0","90.7","25.8","-0.6","229"
"","Gujarat","15100","0","334.1","89.0","0.6","339"
"","MP","7911","0","174.7","102.2","-4.2","215"
"","Maharashtra","20984","953","481.5","144.9","-2.5","754"
"","Goa","482","0","10.3","8.5","1.2","76"
"","DD","330","0","7.3","7.0","0.4","33"
"","DNH","768","0","17.3","17.3","0.0","37"
"","Essar steel","344","0","6.4","6.6","-0.2","155"
"SR","Andhra Pradesh","7214","0","163.3","37.7","4.2","466"
"","Telangana","6989","0","146.0","67.4","-4.0","273"
"","Karnataka","9109","0","200.4","78.6","1.4","352"
"","Kerala","3662","0","72.6","55.7","0.9","287"
"","Tamil Nadu","14796","0","325.4","173.4","-0.8","444"
"","Pondy","356","0","7.7","8.0","-0.4","22"
"ER","Bihar","3891","0","72.8","69.0","0.3","250"
"","DVC","2813","0","64.6","-53.9","-2.7","100"
"","Jharkhand","1235","0","24.1","15.8","2.2","250"
"","Odisha","3859","0","81.3","27.9","-1.8","260"
"","West Bengal","8181","0","143.7","33.8","3.6","570"
"","Sikkim","78","0","1.1","-0.2","1.2","20"
"NER","Arunachal Pradesh","121","4","1.9","1.6","0.2","74"
"","Assam","1346","140","20.2","13.6","2.7","235"
"","Manipur","148","2","2.4","1.8","0.6","31"
"","Meghalaya","293","0","4.6","1.1","-0.1","41"
"","Mizoram","81","1","1.3","1.0","0.3","16"
"","Nagaland","101","1","2.2","1.6","0.4","39"
"","Tripura","253","1","4.2","1.9","1.4","42"
