"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9997","0","223.5","108.0","-0.4","152"
"","Haryana","8002","0","169.2","121.6","2.3","419"
"","Rajasthan","9811","0","214.9","66.2","2.6","528"
"","Delhi","5764","0","114.3","93.8","-2.4","74"
"","UP","14906","375","319.5","132.7","1.0","755"
"","Uttarakhand","1869","40","40.1","19.5","1.2","241"
"","HP","1188","0","25.9","5.4","0.5","235"
"","J&K","1843","461","35.7","17.5","-2.0","193"
"","Chandigarh","319","0","6.2","6.1","0.3","49"
"WR","Chhattisgarh","3057","0","72","17","2","160"
"","Gujarat","14620","0","321","79","-6","475"
"","MP","6862","0","155","120","-5","544"
"","Maharashtra","18180","0","419","129","0","678"
"","Goa","471","0","9","8","1","44"
"","DD","310","0","7","7","0","39"
"","DNH","756","0","17","18","0","6"
"","Essar steel","635","0","12","12","0","173"
"SR","Andhra Pradesh","6597","0","139","19.9","1.6","777"
"","Telangana","5893","0","135","73.1","-1.7","323"
"","Karnataka","7982","0","165","56.1","0.5","443"
"","Kerala","3111","0","60","43.9","2.3","227"
"","Tamil Nadu","14435","0","316","128.4","2.4","876"
"","Pondy","352","0","8","7.6","0.0","62"
"ER","Bihar","3248","200","66","66.2","-1.9","250"
"","DVC","2801","0","61","-35.5","-1.9","200"
"","Jharkhand","1069","0","20","14.6","-0.8","50"
"","Odisha","3640","0","72","28.4","-1.2","180"
"","West Bengal","7931","0","148","40.7","-1.4","300"
"","Sikkim","91","0","1","1.2","0.1","25"
"NER","Arunachal Pradesh","95","7","2","1.9","-0.2","11"
"","Assam","1455","69","25","18.4","2.1","285"
"","Manipur","133","3","2","2.0","0.0","32"
"","Meghalaya","268","0","5","-0.2","1.3","100"
"","Mizoram","74","2","1","1.0","0.1","19"
"","Nagaland","109","1","1","1.9","-0.5","18"
"","Tripura","242","4","3","2.4","1.0","107"
