"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10074","0","223.5","130.8","-0.7","79","0.0"
"","Haryana","7954","0","154.2","137.2","0.6","248","0.0"
"","Rajasthan","9782","0","215.2","61.1","1.1","419","0.0"
"","Delhi","4565","0","95.4","74.5","-1.0","159","0.0"
"","UP","15220","220","309.0","158.0","-0.7","206","0.0"
"","Uttarakhand","1940","0","40.7","16.8","1.2","155","0.3"
"","HP","1317","0","28.1","-0.8","1.3","114","0.0"
"","J&K","2041","510","40.0","20.6","-4.3","-14","9.5"
"","Chandigarh","252","0","5.1","5.9","-0.8","-13","0.0"
"WR","Chhattisgarh","3536","0","83.1","14.8","-2.5","486","0.0"
"","Gujarat","13814","0","308.1","74.4","4.5","868","0.0"
"","MP","7352","0","159.7","66.0","-0.5","410","0.0"
"","Maharashtra","19811","0","438.8","130.3","0.5","531","0.0"
"","Goa","403","0","11.3","8.8","1.9","68","0.0"
"","DD","354","0","7.8","6.7","1.1","83","0.0"
"","DNH","796","0","18.7","17.2","1.5","129","0.0"
"","Essar steel","537","0","10.7","10.8","-0.1","137","0.0"
"SR","Andhra Pradesh","8637","0","189.7","43.5","0.3","495","0.0"
"","Telangana","10263","0","219.0","100.3","-0.5","496","0.0"
"","Karnataka","9378","0","199.0","54.7","0.4","480","0.0"
"","Kerala","3186","0","66.8","33.6","0.5","241","0.0"
"","Tamil Nadu","14821","0","319.4","105.1","1.1","489","0.0"
"","Pondy","344","30","7.4","7.2","0.3","71","0.1"
"ER","Bihar","4730","0","89.8","91.1","-1.3","200","0.0"
"","DVC","2949","0","62.2","-26.6","0.5","225","0.0"
"","Jharkhand","937","0","21.3","16.5","-2.9","45","0.0"
"","Odisha","4213","0","85.0","24.7","0.1","225","0.0"
"","West Bengal","8345","0","167.8","75.5","2.7","220","0.0"
"","Sikkim","85","0","1.1","1.3","-0.2","10","0.0"
"NER","Arunachal Pradesh","115","2","2.3","2.1","0.2","30","0.0"
"","Assam","1818","77","34.6","28.2","1.3","92","1.0"
"","Manipur","183","2","2.4","2.2","0.2","40","0.0"
"","Meghalaya","296","0","6.0","-1.0","0.7","38","0.0"
"","Mizoram","79","1","1.5","0.9","0.2","19","0.0"
"","Nagaland","116","2","2.1","1.7","0.0","24","0.0"
"","Tripura","273","2","4.3","3.7","0.7","47","0.1"
