"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4774","0","95.1","60.5","0.0","226"
"","Haryana","5873","0","109.6","99.0","0.3","220"
"","Rajasthan","8974","0","180.4","58.5","1.7","269"
"","Delhi","3309","7","59.1","51.5","0.3","183"
"","UP","12219","0","258.8","102.4","2.2","400"
"","Uttarakhand","1700","0","32.3","19.7","-0.7","117"
"","HP","1393","0","27.9","19.8","1.0","140"
"","J&K","2021","505","43.2","35.7","1.2","188"
"","Chandigarh","192","0","3.3","3.4","-0.1","12"
"WR","Chhattisgarh","3723","0","82.9","24.2","-0.8","327"
"","Gujarat","13511","0","295.7","107.6","0.7","545"
"","MP","8477","0","165.9","102.7","-2.1","228"
"","Maharashtra","20625","0","442.4","151.2","-2.6","483"
"","Goa","480","0","9.1","8.8","-0.3","100"
"","DD","312","0","7.1","6.8","0.2","49"
"","DNH","727","0","16.2","16.5","-0.3","5"
"","Essar steel","676","0","7.7","7.5","0.2","283"
"SR","Andhra Pradesh","7193","0","165.0","19.3","4.4","583"
"","Telangana","8427","0","170.6","84.8","1.1","415"
"","Karnataka","9482","0","205.0","77.8","1.4","474"
"","Kerala","3461","0","66.3","50.5","2.1","248"
"","Tamil Nadu","13878","0","299.8","157.7","-0.8","524"
"","Pondy","318","0","6.8","7.2","-0.4","34"
"ER","Bihar","3451","0","59.4","57.1","1.4","300"
"","DVC","2923","0","68.5","-38.5","-1.3","100"
"","Jharkhand","1104","0","23.7","16.3","1.1","100"
"","Odisha","3893","0","75.3","16.9","0.7","190"
"","West Bengal","6963","0","115.6","26.4","0.7","180"
"","Sikkim","90","0","1.9","1.6","0.3","18"
"NER","Arunachal Pradesh","101","4","2.1","1.9","0.2","12"
"","Assam","1314","55","21.7","15.1","3.2","202"
"","Manipur","141","4","2.1","2.0","0.1","25"
"","Meghalaya","264","0","5.1","3.9","-0.2","32"
"","Mizoram","83","1","1.4","1.3","0.1","16"
"","Nagaland","89","2","1.6","1.6","-0.1","31"
"","Tripura","230","0","3.9","1.7","1.1","42"
