"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10127","0","228.5","127.7","2.4","223"
"","Haryana","7948","0","166.0","146.0","-1.4","249"
"","Rajasthan","7191","0","154.7","61.3","2.8","408"
"","Delhi","4526","0","91.9","78.7","-4.0","131"
"","UP","13175","0","281.5","148.8","0.1","141"
"","Uttarakhand","1706","0","36.2","18.9","3.1","480"
"","HP","1249","0","26.1","1.8","2.1","380"
"","J&K","1737","434","32.0","12.8","-3.1","196"
"","Chandigarh","290","0","5.7","6.2","-0.5","5"
"WR","Chhattisgarh","3072","0","72.3","14.9","-0.5","524"
"","Gujarat","11582","0","258.5","66.8","-4.6","492"
"","MP","6122","0","128.3","61.7","0.0","382"
"","Maharashtra","14897","0","326.2","92.0","-2.9","642"
"","Goa","472","0","8.7","7.3","0.8","11"
"","DD","245","0","4.9","5.2","-0.3","16"
"","DNH","662","0","14.3","14.8","-0.4","44"
"","Essar steel","584","0","12.2","10.7","1.6","250"
"SR","Andhra Pradesh","5709","0","123.0","3.4","-1.3","626"
"","Telangana","6627","0","134.2","76.8","0.3","299"
"","Karnataka","7022","0","136.7","49.1","-7.2","456"
"","Kerala","3356","0","63.9","48.9","1.3","147"
"","Tamil Nadu","13396","0","271.6","113.7","-4.6","595"
"","Pondy","335","0","6.9","7.6","-0.7","17"
"ER","Bihar","3468","0","68.9","70.1","-3.1","0"
"","DVC","2787","0","57.4","-14.0","2.4","0"
"","Jharkhand","1018","0","20.1","15.3","-0.9","0"
"","Odisha","3973","0","74.3","18.8","3.2","0"
"","West Bengal","7531","0","143.3","36.8","3.8","0"
"","Sikkim","85","0","1.2","1.2","0.0","0"
"NER","Arunachal Pradesh","109","1","1.9","2.0","-0.1","19"
"","Assam","1530","107","30.8","20.8","3.8","246"
"","Manipur","130","1","1.9","1.9","0.0","49"
"","Meghalaya","284","0","5.0","0.2","0.8","50"
"","Mizoram","71","1","1.2","1.0","0.2","24"
"","Nagaland","116","1","1.8","1.8","-0.1","16"
"","Tripura","248","0","4.0","3.4","0.6","72"
