"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4820","0","93.7","36.7","-0.7","344"
"","Haryana","6442","0","115.4","67.2","0.2","691"
"","Rajasthan","10338","0","210.5","58.8","-0.2","597"
"","Delhi","3709","0","63.5","53.8","-1.0","213"
"","UP","13566","0","286.5","95.8","-0.7","338"
"","Uttarakhand","2023","0","35.0","23.6","-1.3","186"
"","HP","1451","6","24.7","21.6","-0.6","183"
"","J&K","2355","589","49.2","39.9","2.1","198"
"","Chandigarh","224","0","3.8","3.9","-0.2","13"
"WR","Chhattisgarh","3210","0","74.1","12.9","-0.8","151"
"","Gujarat","13272","0","290.8","89.5","-2.6","456"
"","MP","9994","0","213.9","121.7","-3.1","244"
"","Maharashtra","20424","0","427.8","157.8","2.9","763"
"","Goa","450","0","9.3","7.9","0.7","68"
"","DD","297","0","6.7","6.6","0.1","14"
"","DNH","738","0","16.9","17.0","0.0","38"
"","Essar steel","643","0","13.1","12.4","0.8","194"
"SR","Andhra Pradesh","7042","0","152.9","25.9","4.8","963"
"","Telangana","8329","0","162.8","76.0","2.0","395"
"","Karnataka","9323","0","202.3","74.9","2.0","397"
"","Kerala","3438","0","65.4","54.4","2.8","335"
"","Tamil Nadu","12780","0","275.6","132.1","-5.0","627"
"","Pondy","294","0","6.0","6.5","-0.5","37"
"ER","Bihar","3596","0","60.2","59.7","-1.1","300"
"","DVC","2990","0","64.1","-29.0","2.4","285"
"","Jharkhand","1169","0","20.9","14.7","1.9","145"
"","Odisha","3666","0","67.4","13.4","1.9","320"
"","West Bengal","6894","0","113.8","30.3","1.1","400"
"","Sikkim","89","0","1.5","1.5","0.0","25"
"NER","Arunachal Pradesh","99","1","2.0","1.9","0.1","8"
"","Assam","1320","20","23.1","16.1","2.9","58"
"","Manipur","140","1","2.4","2.4","-0.1","18"
"","Meghalaya","293","0","4.8","4.6","-0.2","55"
"","Mizoram","83","1","1.5","1.2","0.3","24"
"","Nagaland","112","1","1.9","1.8","0.0","20"
"","Tripura","210","0","3.3","2.1","0.0","38"
