"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5162","0","94.0","16.1","0.5","227","0.0"
"","Haryana","6527","0","116.2","69.6","1.5","291","0.0"
"","Rajasthan","11147","0","206.2","75.8","2.7","419","0.0"
"","Delhi","3932","0","61.7","46.9","-0.9","354","0.0"
"","UP","14369","0","301.5","103.2","0.2","567","0.0"
"","Uttarakhand","2050","0","36.9","27.2","0.0","294","0.0"
"","HP","1467","0","25.5","21.6","0.0","125","0.0"
"","J&K","2153","538","45.2","44.3","-3.1","118","10.6"
"","Chandigarh","205","0","3.2","3.7","-0.4","9","0.0"
"WR","Chhattisgarh","3241","0","72.2","3.6","-1.5","82","0.0"
"","Gujarat","11414","0","244.4","73.9","-1.5","394","0.0"
"","MP","11936","0","220.5","131.1","-4.7","286","0.0"
"","Maharashtra","20555","0","410.9","128.3","3.0","478","0.0"
"","Goa","412","0","8.3","7.8","0.2","42","0.0"
"","DD","296","0","6.3","5.8","0.5","42","0.0"
"","DNH","721","0","16.7","15.9","0.8","14","0.0"
"","Essar steel","496","0","10.1","9.8","0.2","180","0.0"
"SR","Andhra Pradesh","8339","0","166.9","48.5","5.3","608","0.0"
"","Telangana","8936","0","171.7","73.4","-3.3","289","0.0"
"","Karnataka","9495","0","196.9","90.4","1.9","407","0.0"
"","Kerala","3160","0","61.8","49.7","0.6","185","0.0"
"","Tamil Nadu","11265","0","239.9","121.6","3.3","471","0.0"
"","Pondy","326","0","5.7","6.5","-0.8","30","0.0"
"ER","Bihar","3890","0","80.9","74.6","2.5","200","0.0"
"","DVC","2947","0","69.7","-43.3","-1.1","150","0.0"
"","Jharkhand","1185","0","24.3","13.4","0.5","100","0.0"
"","Odisha","4334","0","77.3","34.6","4.2","500","0.0"
"","West Bengal","6061","0","104.5","8.7","1.9","380","0.0"
"","Sikkim","93","0","1.0","1.7","-0.7","10","0.0"
"NER","Arunachal Pradesh","114","0","2.3","1.9","0.4","39","0.0"
"","Assam","1306","16","22.2","18.4","0.8","135","0.3"
"","Manipur","192","0","2.6","3.0","-0.4","25","0.0"
"","Meghalaya","298","0","6.4","4.0","-0.2","45","0.0"
"","Mizoram","88","2","1.8","1.1","0.1","22","0.0"
"","Nagaland","132","0","2.1","2.0","0.0","38","0.0"
"","Tripura","209","0","3.9","1.8","0.4","55","0.0"
