"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4875","0","103.0","49.1","0.1","269"
"","Haryana","6353","0","109.8","76.1","-0.3","226"
"","Rajasthan","10004","0","204.7","75.9","1.5","420"
"","Delhi","3160","3","61.9","52.1","0.7","184"
"","UP","13627","0","276.8","88.9","-0.3","278"
"","Uttarakhand","1714","0","33.6","20.8","0.1","135"
"","HP","1325","0","26.6","17.1","0.2","132"
"","J&K","1751","438","36.5","33.9","-4.4","0"
"","Chandigarh","175","0","3.3","3.5","-0.2","17"
"WR","Chhattisgarh","2861","0","68.8","8.4","-1.9","231"
"","Gujarat","11376","0","247.3","72.3","-4.2","346"
"","MP","9521","0","208.9","128.9","-2.6","307"
"","Maharashtra","20308","0","427.7","120.8","0.1","338"
"","Goa","425","0","8.9","7.5","0.8","77"
"","DD","301","0","6.7","6.4","0.3","39"
"","DNH","739","0","16.9","17.2","-0.4","-16"
"","Essar steel","708","0","6.5","6.5","0.0","201"
"SR","Andhra Pradesh","7201","0","163.6","21.1","3.6","523"
"","Telangana","7357","0","152.4","72.3","1.4","298"
"","Karnataka","8983","400","205.8","96.3","4.8","519"
"","Kerala","3429","0","65.3","55.2","2.1","162"
"","Tamil Nadu","12716","0","271.4","132.2","-0.4","664"
"","Pondy","327","0","7.0","7.4","-0.4","15"
"ER","Bihar","3647","0","68.6","62.8","1.7","308"
"","DVC","2678","0","61.1","-33.7","-0.2","292"
"","Jharkhand","1106","0","24.3","12.7","-0.4","140"
"","Odisha","3929","0","67.6","16.9","0.1","378"
"","West Bengal","6783","0","115.9","33.8","0.4","396"
"","Sikkim","88","0","1.5","1.1","0.3","22"
"NER","Arunachal Pradesh","118","2","2.0","1.8","0.2","35"
"","Assam","1444","19","25.4","18.5","2.2","164"
"","Manipur","142","0","2.0","2.1","-0.1","23"
"","Meghalaya","272","4","5.0","4.1","-0.2","10"
"","Mizoram","79","1","1.2","1.2","0.0","7"
"","Nagaland","111","0","1.6","1.8","-0.2","21"
"","Tripura","232","0","3.4","3.5","-0.5","52"
