"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5426","0","114.0","72.0","-1.7","40","0.0"
"","Haryana","5853","0","114.0","84.2","-0.8","282","0.0"
"","Rajasthan","13381","0","225.9","62.6","-2.6","259","0.0"
"","Delhi","3457","0","63.9","48.4","0.4","173","0.1"
"","UP","12770","0","250.0","122.1","-0.9","480","0.0"
"","Uttarakhand","1860","0","35.1","15.7","0.6","152","0.0"
"","HP","1639","0","28.2","21.0","-0.1","159","0.0"
"","J&K(UT) and Ladakh(UT)","2407","602","45.4","38.2","-0.4","537","8.9"
"","Chandigarh","212","0","3.4","3.3","0.1","22","0.0"
"WR","Chhattisgarh","3758","0","84.3","38.6","-0.8","166","0.0"
"","Gujarat","15860","0","356.5","103.8","4.4","501","0.0"
"","MP","12111","0","232.1","111.8","-2.7","322","0.0"
"","Maharashtra","23251","0","490.1","155.2","-2.1","579","0.0"
"","Goa","524","0","11.0","10.8","-0.3","33","0.0"
"","DD","339","0","7.7","7.4","0.3","33","0.0"
"","DNH","819","0","19.2","19.2","0.0","37","0.0"
"","Essar steel","772","0","7.5","6.9","0.6","280","0.0"
"SR","Andhra Pradesh","10005","0","201.2","75.6","0.3","600","0.0"
"","Telangana","12658","0","254.1","134.8","0.2","893","0.0"
"","Karnataka","12230","0","244.5","70.6","-0.1","604","0.0"
"","Kerala","3860","0","80.0","60.4","1.8","202","0.0"
"","Tamil Nadu","15502","0","337.3","190.4","1.8","605","0.0"
"","Pondy","395","0","8.1","8.3","-0.1","38","0.0"
"ER","Bihar","4018","0","73.5","68.4","0.3","330","0.0"
"","DVC","2955","0","59.7","-35.0","0.4","315","0.0"
"","Jharkhand","1120","0","21.7","14.5","-1.9","125","0.0"
"","Odisha","3518","0","69.9","-1.0","-0.4","320","0.0"
"","West Bengal","6283","0","111.4","27.6","-0.6","255","0.0"
"","Sikkim","154","0","1.7","1.8","-0.1","33","0.0"
"NER","Arunachal Pradesh","119","1","2.1","2.4","-0.3","27","0.0"
"","Assam","1348","33","21.3","17.6","0.0","80","0.9"
"","Manipur","200","1","2.8","2.6","0.1","25","0.0"
"","Meghalaya","359","0","5.5","3.5","0.3","55","0.1"
"","Mizoram","101","1","1.7","1.5","0.0","22","0.0"
"","Nagaland","124","3","2.2","1.9","0.2","20","0.0"
"","Tripura","231","0","3.5","1.9","-0.1","93","0.0"
