"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9682","0","219.0","106.7","-0.5","119"
"","Haryana","8783","0","186.9","126.2","-2.2","311"
"","Rajasthan","10615","0","228.4","87.8","-1.0","258"
"","Delhi","4982","3","103.2","87.8","-2.0","114"
"","UP","12401","3635","298.1","136.7","13.7","1051"
"","Uttarakhand","1894","0","39.7","17.8","1.3","166"
"","HP","1278","0","26.3","7.1","0.5","243"
"","J&K","1963","491","35.1","22.0","-1.6","275"
"","Chandigarh","266","0","5.6","5.8","0.3","12"
"WR","Chhattisgarh","3503","0","83.5","37.7","1.5","428"
"","Gujarat","14856","99","320.4","60.1","-3.9","306"
"","MP","8212","0","186.0","96.7","-3.1","244"
"","Maharashtra","17341","23","374.1","108.3","-6.1","369"
"","Goa","443","0","9.2","7.8","0.8","42"
"","DD","293","0","6.7","6.4","0.2","41"
"","DNH","705","0","15.9","16.0","-0.1","48"
"","Essar steel","293","0","6.1","6.1","0.0","94"
"SR","Andhra Pradesh","5900","0","127.0","7.2","4.3","502"
"","Telangana","5933","0","132.8","89.0","-4.6","206"
"","Karnataka","6254","1500","140.6","20.2","3.2","517"
"","Kerala","3397","150","63.1","39.1","1.9","280"
"","Tamil Nadu","12931","0","286.3","93.8","9.2","392"
"","Pondy","320","15","6.8","7.0","-0.1","21"
"ER","Bihar","3140","250","64.9","62.6","1.4","165"
"","DVC","2800","0","62.2","-23.5","-1.2","150"
"","Jharkhand","1079","0","24.0","15.2","0.7","170"
"","Odisha","2990","400","63.1","15.3","1.9","200"
"","West Bengal","7203","0","152.1","57.3","0.3","110"
"","Sikkim","89","0","1.2","0.8","0.4","40"
"NER","Arunachal Pradesh","103","1","1.9","1.8","0.0","30"
"","Assam","1276","192","25.6","17.5","1.4","202"
"","Manipur","138","2","1.9","2.2","-0.3","41"
"","Meghalaya","277","2","6.2","-1.2","1.2","81"
"","Mizoram","78","0","1.1","1.2","-0.1","20"
"","Nagaland","105","3","1.5","1.8","-0.4","14"
"","Tripura","199","65","2.5","1.7","-0.8","49"
