"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4279","0","78.1","67.0","-0.9","250","0.0"
"","Haryana","4414","0","77.1","69.6","1.0","222","0.0"
"","Rajasthan","10241","0","170.6","35.7","-6.9","1004","0.0"
"","Delhi","3121","0","53.3","42.4","-0.9","118","0.0"
"","UP","11654","0","205.3","99.4","-0.6","1002","0.0"
"","Uttarakhand","1450","0","26.8","15.1","0.9","183","0.0"
"","HP","1369","0","23.4","16.0","0.2","218","0.0"
"","J&K(UT) and Ladakh(UT)","2547","637","46.2","42.2","-1.4","342","9.3"
"","Chandigarh","197","0","3.3","3.6","-0.3","15","0.0"
"WR","Chhattisgarh","3477","0","72.7","27.3","-1.3","196","0.0"
"","Gujarat","13837","0","286.4","79.6","2.3","940","0.0"
"","MP","10379","0","194.5","89.1","-1.3","409","0.0"
"","Maharashtra","22751","0","465.5","141.9","-2.1","441","0.0"
"","Goa","501","0","10.1","9.7","-0.1","33","0.0"
"","DD","285","0","5.4","5.2","0.2","26","0.0"
"","DNH","693","0","14.1","14.0","0.1","68","0.0"
"","Essar steel","812","0","5.4","5.3","0.1","279","0.0"
"SR","Andhra Pradesh","9496","0","192.3","90.0","0.8","539","0.0"
"","Telangana","11806","0","234.2","127.5","0.0","519","0.0"
"","Karnataka","12785","0","255.2","82.1","0.9","525","0.0"
"","Kerala","3945","0","82.6","62.8","1.0","189","0.0"
"","Tamil Nadu","15297","0","333.6","183.2","-0.3","457","0.0"
"","Pondy","395","0","7.9","8.1","-0.2","42","0.0"
"ER","Bihar","3667","0","65.6","59.7","-2.1","377","0.0"
"","DVC","2766","0","54.3","-35.5","0.2","245","0.0"
"","Jharkhand","1157","0","22.8","17.7","-0.3","199","0.0"
"","Odisha","3977","0","74.9","8.5","0.2","259","0.0"
"","West Bengal","6375","0","114.5","29.6","0.0","197","0.0"
"","Sikkim","107","0","1.4","1.8","-0.4","13","0.0"
"NER","Arunachal Pradesh","126","1","2.0","2.3","-0.3","12","0.0"
"","Assam","1345","20","21.4","16.7","-0.3","56","0.5"
"","Manipur","192","1","2.6","2.5","0.1","18","0.0"
"","Meghalaya","375","0","5.5","3.4","0.4","21","0.1"
"","Mizoram","100","1","1.7","1.3","0.1","25","0.0"
"","Nagaland","129","1","2.4","1.9","0.4","9","0.0"
"","Tripura","226","1","3.5","1.7","0.3","32","0.0"
