"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5825","0","114.1","40.3","0.3","158"
"","Haryana","6448","0","117.2","64.2","-0.5","215"
"","Rajasthan","10251","0","223.4","69.8","1.4","242"
"","Delhi","3650","23","65.6","48.8","0.7","264"
"","UP","10253","1215","232.4","104.8","-0.5","365"
"","Uttarakhand","1852","0","35.2","25.6","2.3","311"
"","HP","1444","0","27.0","21.1","1.8","185"
"","J&K","1961","490","42.8","36.7","0.3","186"
"","Chandigarh","214","0","3.7","3.4","0.3","52"
"WR","Chhattisgarh","3346","393","68.8","25.8","1.3","317"
"","Gujarat","12452","0","267.0","59.6","1.7","322"
"","MP","10865","0","220.5","126.3","-4.2","452"
"","Maharashtra","18339","20","389.1","94.7","-4.5","584"
"","Goa","456","0","10.7","9.3","0.2","34"
"","DD","286","0","5.1","6.2","-1.2","50"
"","DNH","648","0","15.2","15.4","-0.2","12"
"","Essar steel","428","0","8.7","7.6","1.1","186"
"SR","Andhra Pradesh","6315","0","130.8","32.9","0.4","5252"
"","Telangana","6008","0","136.0","89.1","1.3","247"
"","Karnataka","7915","700","171.8","38.2","3.4","769"
"","Kerala","3390","0","62.9","47.0","1.6","186"
"","Tamil Nadu","11905","0","246.7","108.9","4.8","544"
"","Pondy","291","0","6.0","6.0","0.0","22"
"ER","Bihar","3346","100","66.3","61.7","2.3","200"
"","DVC","2426","0","55.3","-12.6","-1.4","120"
"","Jharkhand","903","0","21.9","10.9","0.2","40"
"","Odisha","3818","0","66.5","21.5","-2.1","150"
"","West Bengal","6728","0","121.5","20.0","1.1","170"
"","Sikkim","72","0","1.0","1.2","-0.2","30"
"NER","Arunachal Pradesh","104","-2","1.9","1.4","0.5","42"
"","Assam","1330","-5","21.5","14.5","2.0","276"
"","Manipur","156","-1","2.3","2.4","-0.1","35"
"","Meghalaya","336","-1","5.3","4.6","-0.2","30"
"","Mizoram","87","-2","1.3","1.1","0.2","36"
"","Nagaland","109","-3","1.9","1.6","0.3","37"
"","Tripura","211","-1","2.6","-0.5","-0.3","22"
