"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5426","0","111.3","44.7","-1.8","113","0.0"
"","Haryana","5783","0","122.5","112.6","-0.5","212","0.0"
"","Rajasthan","10699","0","210.8","63.9","-3.4","473","0.0"
"","Delhi","3434","0","69.0","53.0","-1.7","93","0.0"
"","UP","14926","0","276.9","121.7","-0.5","1294","4.4"
"","Uttarakhand","1653","0","33.3","21.8","0.4","115","0.0"
"","HP","1496","0","27.1","16.6","0.6","246","0.0"
"","J&K","2345","586","44.2","37.5","-1.3","184","10.5"
"","Chandigarh","194","0","3.6","3.5","0.1","20","0.0"
"WR","Chhattisgarh","3371","33","74.3","26.7","2.4","527","0.3"
"","Gujarat","12823","0","282.1","64.7","3.5","432","0.0"
"","MP","8518","0","180.7","128.6","-2.7","211","0.0"
"","Maharashtra","16671","0","362.2","119.4","-1.9","489","0.0"
"","Goa","541","0","12.3","11.5","0.2","33","0.0"
"","DD","322","0","7.1","6.5","0.6","43","0.0"
"","DNH","743","0","17.2","17.3","-0.1","38","0.0"
"","Essar steel","369","0","6.5","6.2","0.3","276","0.0"
"SR","Andhra Pradesh","7295","0","153.8","54.8","0.1","352","0.0"
"","Telangana","7088","0","150.8","37.0","0.0","571","0.0"
"","Karnataka","6608","0","121.0","13.0","-1.1","659","0.0"
"","Kerala","3296","0","62.3","42.8","0.9","181","0.0"
"","Tamil Nadu","12101","0","245.8","138.2","2.0","903","0.0"
"","Pondy","323","0","6.4","6.6","-0.2","46","0.0"
"ER","Bihar","4598","0","82.7","81.8","0.4","450","0.0"
"","DVC","2889","0","61.2","-9.4","-0.4","250","0.0"
"","Jharkhand","1222","0","24.4","15.5","-0.5","25","0.0"
"","Odisha","4315","0","83.3","6.3","0.4","300","0.0"
"","West Bengal","6996","0","124.9","49.0","-0.8","300","0.0"
"","Sikkim","97","0","1.2","1.6","-0.4","30","0.0"
"NER","Arunachal Pradesh","117","0","2.1","1.7","0.2","50","0.0"
"","Assam","1523","34","25.9","19.5","0.3","141","0.6"
"","Manipur","164","2","2.4","2.3","0.1","16","0.0"
"","Meghalaya","335","0","5.8","3.1","-0.1","5","0.0"
"","Mizoram","92","1","1.6","0.8","0.4","12","0.0"
"","Nagaland","121","2","2.3","2.0","0.1","20","0.0"
"","Tripura","256","0","4.1","3.2","-0.2","68","0.0"
